package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
google-cloud-tasks;2050785;https://github.com/googleapis/python-tasks;9;01/07/2020;14;18;5;4;4;5;13;291;20
conan;2049902;https://github.com/conan-io/conan;4209;20/08/2020;80;8;1300;3302;100;5;210;218;36
slimit;2047554;https://github.com/rspivak/slimit;516;08/08/2018;3;157;52;36;36;114;10;;
visitor;2043424;http://github.com/mbr/visitor;9;19/05/2016;0;471;0;1;1;0;2;;
weka-easypy;2042004;https://github.com/weka-io/easypy;15;21/04/2020;10;314;25;19;19;35;9;;
lunarcalendar;2041143;https://github.com/wolfhong/LunarCalendar;15;14/06/2018;1;412;2;5;5;0;;448;6
bson;2041020;http://github.com/py-bson/bson;311;26/05/2020;1;410;12;44;44;247;22;2729;123
pyros-genpy;2039566;https://github.com/ros/genpy;22;2020-10-14;;;;;33;160;;;
furl;2038452;https://github.com/gruns/furl;1847;18/02/2020;4;200;14;72;72;47;8;;
port-for;2036620;https://github.com/kmike/port-for;20;19/07/2017;0;601;3;1;;;3;1184;
django-formtools;2033276;https://github.com/jazzband/django-formtools;397;10/12/2019;4;541;48;51;;;35;;
circleci;2032995;https://github.com/levlaz/circleci.py;48;23/02/2020;2;208;;;;;4;;
polyaxon-client;2030862;https://github.com/polyaxon/polyaxon-client;13;04/03/2020;18;;;;;;8;;
ptable;2030058;https://github.com/kxxoling/PTable;120;30/07/2018;3;669;11;6;6;91;10;608;71
threatconnect;2025259;https://github.com/ThreatConnect-Inc/threatconnect-python;17;13/05/2019;4;90;16;17;17;118;13;;
djangorestframework-simplejwt;2024285;https://github.com/davesque/django-rest-framework-simplejwt;1815;21/08/2020;11;37;56;139;;;21;;
anyconfig;2022349;https://github.com/ssato/python-anyconfig;198;29/04/2020;28;59;16;76;76;74;14;;
markdown2;2016842;https://github.com/trentm/python-markdown2;2054;26/06/2020;5;124;94;133;100;218;49;6860;167
fluent-logger;2003134;https://github.com/fluent/fluent-logger-python;340;24/06/2020;2;141;14;47;47;133;34;356;43
rauth;2000611;https://github.com/litl/rauth;1564;05/11/2015;3;65;26;89;88;42;36;;
tensorflow-probability;1990976;http://github.com/tensorflow/probability;3022;22/08/2020;104;36;331;460;100;9;159;;
pytest-flask;1987683;https://github.com/vitalk/pytest-flask;355;2020-12-26;3;;8;54;0;;26;;
annoy;1985892;https://github.com/spotify/annoy;7449;10/08/2020;8;117;20;247;100;32;52;1130;50
bottleneck;1985756;https://github.com/pydata/bottleneck;530;07/01/2020;10;127;23;175;100;92;20;13957;86
pytest-split-tests;1983618;https://github.com/wchill/pytest-split-tests;5;21/06/2019;1;176;;;;;;;
pytest-benchmark;1983431;https://github.com/ionelmc/pytest-benchmark;645;20/05/2020;13;119;59;69;69;85;27;1034;159
pdf2image;1978365;https://github.com/Belval/pdf2image;589;17/08/2020;4;90;22;82;82;44;17;1217;41
google-cloud-automl;1978291;https://github.com/googleapis/python-automl;13;13/08/2020;20;17;9;13;13;33;33;276;3
imutils;1975502;https://github.com/jrosebr1/imutils;3233;18/08/2019;2;;64;74;73;25;12;8065;126
cbor2;1974752;https://github.com/agronholm/cbor2;84;21/08/2020;3;70;8;39;39;74;14;;
fabric3;1970408;https://github.com/mathiasertl/fabric;719;20/07/2019;65;16;;;;;;;
boxsdk;1966896;https://github.com/box/box-python-sdk;278;09/09/2020;6;39;25;198;;;35;229;11
testinfra;1961438;https://github.com/philpep/testinfra;1849;2021-01-29;8;30;98;193;0;;94;;
pymemcache;1961253;https://github.com/pinterest/pymemcache;505;21/08/2020;5;110;8;68;68;138;63;632;51
compound-word-splitter;1959345;https://github.com/TimKam/compound-word-splitter;27;29/05/2018;0;664;1;3;3;43;3;;
icalendar;1957329;https://github.com/collective/icalendar;646;06/05/2020;7;58;67;107;100;141;63;2295;131
pipdeptree;1955061;https://github.com/naiquevin/pipdeptree;1501;12/07/2020;3;171;26;46;44;159;25;1028;51
polyaxon-cli;1946589;https://github.com/polyaxon/polyaxon-cli;16;04/03/2020;15;;;;;;15;;
polyaxon-deploy;1946173;https://github.com/polyaxon/polyaxon-deploy;6;04/03/2020;4;;0;0;;;3;8;1
polyaxon-dockerizer;1943599;https://github.com/polyaxon/polyaxon-dockerizer;6;12/01/2020;1;;0;0;;;;;
pyshp;1943566;https://github.com/GeospatialPython/pyshp;729;09/08/2020;4;235;32;85;85;228;27;2295;105
flatbuffers;1942663;https://github.com/google/flatbuffers;14927;18/08/2020;26;126;127;1285;100;29;420;496;69
javaobj-py3;1936848;https://github.com/tcalmant/python-javaobj;44;18/04/2020;3;243;6;23;23;75;9;45;
gcs-oauth2-boto-plugin;1935596;https://github.com/GoogleCloudPlatform/gcs-oauth2-boto-plugin;19;18/08/2020;0;102;10;12;12;330;19;536;7
pyjks;1932112;http://github.com/kurtbrose/pyjks;91;10/07/2020;2;285;10;23;23;203;11;57;17
happybase;1932064;https://github.com/wbolster/happybase;557;2021-02-08;2;;21;179;0;;17;435;26
pympler;1930689;https://github.com/pympler/pympler;669;07/04/2020;4;206;29;44;44;94;20;;
ansiwrap;1930579;https://github.com/jonathaneunice/ansiwrap;12;23/01/2019;0;;9;3;3;1;2;356;
drf-nested-routers;1927930;https://github.com/alanjds/drf-nested-routers;974;17/08/2020;3;43;23;57;57;158;39;1795;29
sklearn-pandas;1923112;https://github.com/scikit-learn-contrib/sklearn-pandas;2186;01/08/2020;2;894;35;94;93;92;25;1119;33
cmudict;1921758;https://github.com/prosegrinder/python-cmudict;26;03/08/2020;4;103;1;3;3;1;2;;4
pronouncing;1920670;https://github.com/aparrish/pronouncingpy;192;01/11/2019;1;380;6;15;15;186;7;222;9
twofish;1911029;http://github.com/keybase/python-twofish;15;18/11/2013;0;;4;0;;;;35;
graphene-django;1909987;https://github.com/graphql-python/graphene-django;3075;12/08/2020;16;41;78;555;100;65;156;3871;64
pyhs2;1905468;https://github.com/BradRuderman/pyhs2;195;05/01/2016;0;1247;33;18;18;72;5;58;3
tree-format;1904574;http://github.com/jml/tree-format;29;20/12/2019;0;;3;5;5;43;4;;
django-polymorphic;1898920;https://github.com/django-polymorphic/django-polymorphic;996;21/08/2020;7;81;111;164;100;84;84;;
wand;1898475;https://github.com/emcconville/wand;1010;20/08/2020;15;69;10;301;100;23;83;2201;102
django-rest-auth;1896198;http://github.com/Tivix/django-rest-auth;2104;18/04/2019;6;121;144;243;100;56;79;19693;22
allure-python-commons;1895984;https://github.com/allure-framework/allure-python;314;19/08/2020;5;28;87;181;100;63;26;1087;8
platformio;1895060;https://github.com/platformio/platformio-core;4351;10/09/2020;66;22;120;3123;100;8;42;;
imagehash;1893394;https://github.com/JohannesBuchner/imagehash;1648;09/06/2020;1;546;8;68;68;243;;;
python-telegram-bot;1891826;https://github.com/python-telegram-bot/python-telegram-bot;11635;25/08/2020;34;25;25;1201;;;144;;200
pyspark-flame;1890646;https://github.com/jamespic/pyspark-flame;10;24/09/2018;0;159;1;1;1;81;;;
pyzipcode3;1884016;https://github.com/dvf/pyzipcode3;11;21/07/2020;0;397;;;;;;;
aws-sam-cli;1878279;https://github.com/awslabs/aws-sam-cli;5422;2021-02-23;25;14;296;1174;0;;194;728;12
radon;1875150;https://github.com/rubik/radon;1127;03/08/2020;5;72;16;122;100;55;38;1343;56
msgpack-numpy;1868929;https://github.com/lebedov/msgpack-numpy;133;28/07/2020;1;106;0;34;34;25;8;2976;
pyppeteer;1867753;https://github.com/pyppeteer/pyppeteer;600;08/07/2020;120;8;45;33;33;5;28;;
functions-framework;1862797;https://github.com/googlecloudplatform/functions-framework-python;161;19/08/2020;5;17;10;23;23;7;9;71;1
snapshottest;1862674;https://github.com/syrusakbary/snapshottest;373;13/08/2020;3;;42;25;25;181;23;363;18
google-cloud-bigquery-storage;1862232;https://github.com/googleapis/python-bigquery-storage;7;01/07/2020;11;25;7;8;8;36;15;;
pyu2f;1861978;https://github.com/google/pyu2f;57;12/09/2018;0;262;2;3;;;5;;
youtube-dl-server;1858549;https://github.com/jaimeMF/youtube-dl-api-server;296;13/10/2018;1;246;19;44;43;67;5;;
mutagen;1856565;https://github.com/quodlibet/mutagen;649;21/08/2020;32;26;59;356;100;14;32;3059;230
pymdown-extensions;1854581;https://github.com/facelessuser/pymdown-extensions;366;22/08/2020;19;42;10;199;100;20;20;3058;65
aws-lambda-builders;1852901;https://github.com/awslabs/aws-lambda-builders;186;2021-02-22;6;49;35;36;0;;29;;
wikipedia;1850887;https://github.com/goldsmith/Wikipedia;2066;11/11/2016;2;855;103;56;54;15;22;8406;71
google-reauth;1836152;https://github.com/Google/google-reauth-python;6;16/07/2019;0;944;;;;;3;;
pylru;1835522;https://github.com/jlhutch/pylru;193;13/03/2019;0;260;4;11;11;28;9;;
flake8-print;1834170;https://github.com/jbkahn/flake8-print;67;01/11/2019;0;149;5;16;16;59;9;1081;86
fastdtw;1833485;https://github.com/slaypni/fastdtw;439;07/10/2019;0;250;16;9;9;171;6;;
liac-arff;1831512;https://github.com/renatopp/liac-arff;82;25/03/2020;1;491;11;32;32;179;20;353;27
minio;1822919;https://github.com/minio/minio-py;342;20/08/2020;15;28;10;338;100;21;76;831;84
pyramid;1822879;https://github.com/pylons/pyramid;3434;20/07/2020;97;25;64;944;;;277;7405;662
zstandard;1822566;https://github.com/indygreg/python-zstandard;191;27/06/2020;21;80;26;57;57;67;20;283;47
sagemaker;1815952;https://github.com/aws/sagemaker-python-sdk;1318;2021-02-24;;;;;100;18;;;
polyline;1812575;https://github.com/hicsail/polyline;80;2020-01-20;;;;;3;15;;;
textwrap3;1811532;https://github.com/jonathaneunice/textwrap3;3;2019-01-23;;;;;;;;;
autoflake;1810334;https://github.com/myint/autoflake;294;17/05/2020;4;75;16;30;30;103;13;1213;
ggplot;1806606;https://github.com/yhat/ggplot;3569;20/11/2016;3;;172;290;0;;16;657;11
gevent-websocket;1806340;https://github.com/jgelens/gevent-websocket;143;2019-12-17;2;;;;;;17;6471;112
fancycompleter;1798851;https://github.com/pdbpp/fancycompleter;5;06/02/2020;7;54;1;4;4;45;7;;
stups-tokens;1798127;https://github.com/zalando-stups/python-tokens;13;19/03/2019;0;132;6;6;6;109;5;49;
transitions;1796289;http://github.com/pytransitions/transitions;3114;20/08/2020;11;59;4;311;100;50;51;1074;63
uszipcode;1794733;https://github.com/machu-gwu/uszipcode-project;132;2020-09-07;0;328;25;18;18;124;4;;
jenkinsapi;1794585;https://github.com/pycontribs/jenkinsapi;702;06/05/2020;12;150;40;358;100;180;;;
model-mommy;1794452;https://github.com/vandersonmota/model_mommy;930;2019-10-21;7;167;0;185;0;;87;;
delorean;1788000;https://github.com/myusuf3/delorean;1675;13/02/2020;3;325;24;36;36;124;27;374;26
flask-oauthlib;1783849;https://github.com/lepture/flask-oauthlib;1388;10/10/2019;6;120;;;;;75;2753;56
pylibmc;1783771;https://github.com/lericson/pylibmc;441;2021-01-22;4;;21;162;100;174;38;3187;93
pytest-repeat;1782774;https://github.com/pytest-dev/pytest-repeat;82;22/07/2020;1;197;12;11;11;140;15;308;10
django-reversion;1780508;http://github.com/etianen/django-reversion;2454;18/06/2020;11;56;23;545;100;53;138;4881;88
pyfiglet;1780224;https://github.com/pwaller/pyfiglet;681;01/03/2020;1;322;6;31;31;76;15;4506;271
pylint-flask;1774360;https://github.com/jschaf/pylint-flask;54;25/02/2019;0;472;3;5;5;112;4;3420;5
pypng;1774153;https://github.com/drj11/pypng;332;15/07/2020;10;375;7;42;38;432;20;3075;83
dataclasses-json;1773377;https://github.com/lidatong/dataclasses-json;436;28/07/2020;8;14;46;95;95;31;37;392;66
graphframes;1773118;https://github.com/graphframes/graphframes;679;18/06/2020;7;185;118;74;74;42;27;;
papermill;1771574;https://github.com/nteract/papermill;3517;19/08/2020;22;16;82;180;100;25;71;660;52
librato-metrics;1771417;http://github.com/librato/python-librato;73;13/08/2018;4;175;7;57;57;102;27;;5
motor;1769888;https://github.com/mongodb/motor;1520;14/08/2020;17;84;;;;;26;2425;147
konlpy;1767099;https://github.com/konlpy/konlpy;1021;28/07/2020;7;154;93;172;;;26;782;20
lmdb;1766480;https://github.com/jnwatson/py-lmdb;404;28/08/2020;10;51;11;195;;;24;1739;88
pyhocon;1764567;https://github.com/chimpler/pyhocon;322;26/05/2020;7;31;56;67;;;38;586;38
py-spy;1763770;https://github.com/benfred/py-spy;5800;20/06/2020;13;37;37;123;100;59;17;280;3
exifread;1763161;https://github.com/ianare/exif-py;531;07/08/2020;2;150;21;51;49;359;35;1270;71
django-picklefield;1762360;http://github.com/gintas/django-picklefield;134;08/06/2020;1;298;3;19;19;317;;;
scikit-build;1760087;https://github.com/scikit-build/scikit-build;200;19/06/2020;12;139;77;140;99;87;33;255;36
palettable;1758538;https://github.com/jiffyclub/palettable;526;2019-09-07;1;;15;13;13;70;9;1602;67
ntplib;1753786;https://github.com/cf-natali/ntplib;6;31/07/2020;1;177;0;3;3;13;2;781;38
graphql-server-core;1740016;https://github.com/graphql-python/graphql-server-core;60;2020-11-28;1;204;10;25;0;;15;18;1
j2cli;1739727;https://github.com/kolypto/j2cli;472;19/07/2019;1;161;17;24;23;427;;;
ffmpeg-python;1739592;https://github.com/kkroening/ffmpeg-python;4055;30/12/2019;11;85;172;153;100;22;14;1712;70
google-cloud-texttospeech;1737209;https://github.com/googleapis/python-texttospeech;17;17/08/2020;17;25;2;15;15;6;31;526;12
edn-format;1731049;https://github.com/swaroopch/edn_format;84;04/05/2020;2;127;2;31;29;286;13;;
stups-zign;1723998;https://github.com/zalando-stups/zign;11;17/02/2020;2;52;13;22;22;128;9;;
lifetimes;1723485;https://github.com/CamDavidsonPilon/lifetimes;957;07/07/2020;8;294;122;128;100;100;32;77;3
stups-cli-support;1721253;https://github.com/zalando-stups/stups-cli-support;4;15/02/2018;0;90;3;4;4;0;4;;
trains;1714243;https://github.com/allegroai/trains;2188;2021-02-23;53;13;61;208;0;;23;13;1
pep517;1712452;https://github.com/pypa/pep517;41;01/04/2020;4;113;19;25;25;49;8;;
tox-travis;1710209;https://github.com/tox-dev/tox-travis;192;07/02/2020;2;136;16;53;53;82;22;752;34
django-ses;1707967;https://github.com/django-ses/django-ses;730;11/08/2020;2;139;50;48;48;159;50;1044;2
httpagentparser;1707736;https://github.com/shon/httpagentparser;206;2021-01-12;1;;11;34;34;62;28;472;
pytest-watch;1706860;https://github.com/joeyespo/pytest-watch;550;2019-06-15;;;;;40;94;;;
chevron;1703364;https://github.com/noahmorrison/chevron;210;2021-01-02;;;;;33;80;;;
jieba;1703320;https://github.com/fxsjy/jieba;25560;2020-02-15;;;;;100;96;;;
prawcore;1702387;https://github.com/praw-dev/prawcore;11;05/08/2020;5;42;2;6;6;1;13;;7
flake8-commas;1702043;https://github.com/pycqa/flake8-commas;112;17/06/2019;2;86;4;25;25;170;9;;
pytest-pythonpath;1701735;https://github.com/bigsassy/pytest-pythonpath;51;22/08/2018;0;2398;0;3;3;130;6;1712;
fasttext;1698526;https://github.com/facebookresearch/fastText;21547;18/07/2020;7;299;315;585;100;30;47;1013;44
pdbpp;1696351;https://github.com/antocuni/pdb;676;2020-11-22;15;52;51;105;0;;35;1781;118
rq-scheduler;1692889;https://github.com/rq/rq-scheduler;1019;11/07/2020;2;176;53;90;89;104;54;593;22
swagger-ui-bundle;1691074;https://github.com/dtkav/swagger_ui_bundle;8;20/07/2020;1;113;0;8;8;75;2;;
django-waffle;1684487;http://github.com/django-waffle/django-waffle;768;22/06/2020;3;94;23;143;100;123;78;438;10
tfrecord-lite;1684397;https://github.com/jongwook/tfrecord_lite;49;25/02/2020;0;871;0;2;2;1;;;
cookiejar;1680348;https://github.com/fcurella/cookiejar;7;03/02/2020;0;1271;0;2;2;1;3;;
iptools;1677074;https://github.com/bd808/python-iptools;63;22/01/2020;1;377;2;10;9;292;5;;
mando;1676976;https://github.com/rubik/mando;47;2020-09-18;1;530;2;29;29;108;9;;
google-cloud-profiler;1676901;https://github.com/GoogleCloudPlatform/cloud-profiler-python;14;14/08/2020;2;531;6;5;5;123;3;;
openshift;1666630;https://github.com/openshift/openshift-restclient-python;148;26/06/2020;6;17;34;126;100;80;30;1111;15
pyreadline;1666509;https://github.com/pyreadline/pyreadline;67;14/07/2015;2;;26;8;8;223;4;;
python-string-utils;1664164;https://github.com/daveoncode/python-string-utils;24;31/03/2020;1;168;3;7;7;534;2;289;10
integrationhelper;1659228;https://github.com/ludeeus/integrationhelper;0;23/07/2019;1;98;1;3;3;0;;;
django-treebeard;1658192;https://github.com/django-treebeard/django-treebeard;633;05/07/2020;5;165;53;27;;;46;4418;37
nose2;1658006;https://github.com/nose-devs/nose2;643;03/03/2020;8;113;62;176;100;224;60;2638;185
django-redis-cache;1657689;https://github.com/sebleier/django-redis-cache;980;13/07/2020;2;204;37;65;;;39;2350;29
serverlessrepo;1655156;https://github.com/awslabs/aws-serverlessrepo-python;12;16/08/2019;1;;4;2;2;22;4;;
mkdocs-material;1636379;https://github.com/squidfunk/mkdocs-material;4590;10/09/2020;45;10;7;797;100;2;80;3617;132
flake8-builtins;1625635;https://github.com/gforcada/flake8-builtins;55;11/08/2020;3;71;2;30;30;43;12;1021;120
flake8-isort;1623225;https://github.com/gforcada/flake8-isort;82;11/08/2020;4;56;5;37;37;51;28;1744;84
aiogithubapi;1622643;https://github.com/ludeeus/aiogithubapi;3;02/08/2020;2;24;0;1;1;0;3;;
rasterio;1619513;https://github.com/mapbox/rasterio;1303;08/07/2020;39;19;129;1136;100;25;95;1761;234
nest-asyncio;1615137;https://github.com/erdewit/nest_asyncio;157;17/07/2020;3;724;3;21;21;25;7;;
proglog;1614530;https://github.com/Edinburgh-Genome-Foundry/Proglog;45;03/05/2020;0;;0;0;;;4;999;
python-gilt;1613618;https://github.com/retr0h/gilt;60;17/03/2020;2;198;3;19;19;130;9;;
threadloop;1613066;https://github.com/breerly/threadloop;7;2016-04-01;1;;2;8;0;;4;613;5
yattag;1612946;https://github.com/leforestier/yattag;215;06/08/2020;1;292;3;41;40;32;9;403;
hupper;1606067;https://github.com/Pylons/hupper;153;02/03/2020;7;41;4;29;29;69;10;;
tsfresh;1604528;https://github.com/blue-yonder/tsfresh;4976;19/08/2020;9;53;28;368;100;61;58;;
hacs-frontend;1603723;https://github.com/hacs/frontend;13;19/08/2020;58;2;0;73;73;8;8;7;0
praw;1593423;https://github.com/praw-dev/praw;2209;24/08/2020;27;25;27;571;;;165;6117;94
py3nvml;1593207;https://github.com/fbcotter/py3nvml;154;23/04/2020;1;105;2;8;7;13;4;131;
mercantile;1589998;https://github.com/mapbox/mercantile;232;16/06/2020;2;74;0;75;75;82;18;430;42
brewer2mpl;1589800;https://github.com/jiffyclub/brewer2mpl;526;2019-09-07;1;;15;13;0;;9;1602;67
colour;1584068;http://github.com/vaab/colour;190;19/11/2017;0;272;19;14;14;40;9;;
pytest-flake8;1584010;https://github.com/tholo/pytest-flake8;85;13/05/2020;1;109;9;35;35;96;13;2320;426
jupyter-nbextensions-configurator;1583945;https://github.com/jupyter-contrib/jupyter_nbextensions_configurator;754;30/11/2019;9;108;38;28;27;78;15;;
pyfakefs;1583437;https://github.com/jmcgeheeiv/pyfakefs;317;17/08/2020;13;79;4;366;100;11;33;623;59
pylint-celery;1582230;https://github.com/landscapeio/pylint-celery;32;2018-03-05;0;;3;1;0;;3;1853;4
ipy;1581232;https://github.com/autocracy/python-ipy;440;23/06/2020;1;128;6;32;32;211;14;1723;92
vobject;1580641;https://github.com/eventable/vobject;165;18/07/2018;12;169;29;59;;;29;2368;72
transaction;1580183;https://github.com/zopefoundation/transaction;40;25/02/2020;4;96;3;30;30;210;27;3517;293
github3-py;1579880;https://github.com/sigmavirus24/github3.py;1026;2021-02-21;;75;66;379;100;85;141;;
authy;1579793;https://github.com/authy/authy-python;176;2021-02-02;2;;2;14;0;;28;226;2
maxminddb-geolite2;1576412;http://github.com/rr2do2/maxminddb-geolite2;50;18/07/2018;0;;3;3;3;255;;831;13
flasgger;1574822;https://github.com/flasgger/flasgger;2460;2020-12-23;;;;;100;69;;;
bingads;1572506;https://github.com/bingads/bingads-python-sdk;65;2020-12-15;;;;;98;60;;;
lime;1571815;http://github.com/marcotcr/lime;7821;31/07/2020;9;89;23;392;100;19;41;705;33
dodgy;1567735;https://github.com/landscapeio/dodgy;83;31/12/2019;0;610;8;2;2;1;9;999;
python-pptx;1566994;http://github.com/scanny/python-pptx;1121;03/05/2019;21;71;236;307;100;11;8;;
numpydoc;1563350;https://github.com/numpy/numpydoc;150;2021-02-08;4;277;44;91;91;262;64;23187;670
pypd;1561703;https://github.com/PagerDuty/pagerduty-api-python-client;80;23/06/2020;2;;0;34;34;437;15;;
molecule;1552995;https://github.com/ansible-community/molecule;2843;20/08/2020;38;10;99;1144;99;29;215;;
stomp-py;1552562;https://github.com/jasonrbriggs/stomp.py;372;09/08/2020;12;62;8;150;100;53;28;;
