package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
jdcal;41836180;https://github.com/phn/jdcal;26;2021-02-19;0;;1;4;4;447;9;;
mysqlclient;26073385;https://github.com/pymysql/mysqlclient;1887;2021-01-08;11;;8;248;100;10;54;;
sphinx;30150461;https://github.com/sphinx-doc/sphinx;3839;2021-03-20;;;700;4528;100;4;531;124429;8288
unidecode;31842927;https://github.com/avian2/unidecode;289;2021-03-06;3;;1;26;26;83;17;30307;836
google-cloud-pubsub;26585394;https://github.com/googleapis/python-pubsub;89;2021-03-19;44;7;14;140;100;32;60;3392;136
virtualenv-clone;26503208;https://github.com/edwardgeorge/virtualenv-clone;170;2020-03-26;0;;12;18;18;116;16;24361;31
gcsfs;55487757;https://github.com/dask/gcsfs;164;2021-03-08;10;;53;150;100;30;46;11230;73
mypy-extensions;50921656;https://github.com/python/mypy_extensions;83;2021-01-04;1;;3;9;9;2;18;;
djangorestframework;26458337;https://github.com/encode/django-rest-framework;20519;2021-03-21;70;29;109;3528;100;35;1062;204488;1705
tox;24738466;https://github.com/tox-dev/tox;2114;2021-03-15;36;14;131;1020;100;17;217;38894;3223
lightgbm;26734110;https://github.com/microsoft/lightgbm;12313;2021-03-22;43;65;93;2058;100;7;212;5835;257
argcomplete;31028201;https://github.com/kislyuk/argcomplete;943;2021-02-09;6;32;33;145;100;165;50;8589;459
shapely;27577254;https://github.com/toblerity/shapely;2187;2021-03-19;13;;119;609;100;25;106;16132;969
oscrypto;36077973;https://github.com/wbond/oscrypto;257;2020-09-29;8;;15;24;24;62;8;525;34
opt-einsum;33497744;https://github.com/dgasmith/opt_einsum;397;2020-12-29;4;109;25;58;58;59;16;;
arrow;25538701;https://github.com/arrow-py/arrow;7237;2021-03-14;12;62;42;358;100;31;212;17456;912
pyodbc;40639695;https://github.com/mkleehammer/pyodbc;2028;2021-01-22;2;78;201;532;100;30;35;;
statsmodels;28356515;https://github.com/statsmodels/statsmodels;6127;2021-03-18;116;89;1900;2296;100;10;262;37924;1152
databricks-cli;36667233;https://github.com/databricks/databricks-cli;179;2021-03-17;4;44;72;36;36;62;50;952;21
vine;23494013;https://github.com/celery/vine;83;2020-11-11;2;;3;7;6;454;17;23842;74
pipenv;24424659;https://github.com/pypa/pipenv;21661;2021-03-16;140;5;475;2870;100;10;342;17191;120
ecdsa;26383982;https://github.com/tlsfuzzer/python-ecdsa;665;2021-01-25;3;234;12;100;99;310;36;15946;396
black;33266079;https://github.com/psf/black;19992;2021-03-21;25;50;416;993;100;7;233;47653;2802
docker-pycreds;17323429;https://github.com/shin-/dockerpy-creds;6;2018-12-01;0;;1;4;4;49;3;;
fasteners;19760186;https://github.com/harlowja/fasteners;141;2021-01-29;2;;11;15;15;354;11;;
alabaster;25034472;https://github.com/bitprophet/alabaster;594;2020-01-10;4;;51;51;51;193;28;41528;321
imagesize;25007423;https://github.com/shibukawa/imagesize_py;83;2020-01-31;1;;7;6;6;242;10;;
python-jose;25734357;https://github.com/mpdavis/python-jose;803;2020-12-08;8;80;35;66;66;200;38;5693;227
graphviz;27912354;https://github.com/xflr6/graphviz;946;2021-03-14;5;;5;98;97;5;15;17772;705
dask;18366099;https://github.com/dask/dask;8089;2021-03-19;86;;649;2931;100;10;418;25273;773
pytest-mock;23938750;https://github.com/pytest-dev/pytest-mock;1020;2021-03-19;4;46;9;84;84;27;48;13768;1221
pyhamcrest;19083520;https://github.com/hamcrest/pyhamcrest;538;2021-03-08;4;162;9;47;47;181;24;;
pytest-forked;22979248;https://github.com/pytest-dev/pytest-forked;31;2020-07-27;1;162;8;18;18;94;12;3704;69
backports-weakref;19601040;https://github.com/pidelport/backports.weakref;7;2017-10-13;;922;0;2;2;34;;;
imageio;22152771;https://github.com/imageio/imageio;848;2021-03-15;12;106;66;279;100;77;67;37470;607
scikit-image;18799683;https://github.com/scikit-image/scikit-image;4244;2021-03-16;107;44;499;1499;100;18;415;61909;1603
hdfs;12404366;https://github.com/mtth/hdfs;210;2021-02-14;4;;16;112;100;64;21;1167;43
tenacity;34235587;https://github.com/jd/tenacity;2865;2021-03-11;7;30;48;112;100;53;52;;
iso8601;20589329;https://github.com/micktwomey/pyiso8601;9;2021-02-05;14;19;2;2;2;3;13;9414;547
setuptools-scm;44277984;https://github.com/pypa/setuptools_scm;440;2021-03-17;14;21;63;256;100;91;70;;
flask-cors;23076004;https://github.com/corydolphin/flask-cors;699;2021-01-05;3;68;24;99;97;52;31;93323;682
inflection;23303240;https://github.com/jpvanhal/inflection;322;2020-08-22;1;331;19;11;11;319;15;37600;423
python-dotenv;34209805;https://github.com/theskumar/python-dotenv;3781;2020-10-18;3;;15;141;100;110;60;96440;1113
discord-py;36766926;https://github.com/rapptz/discord.py;6820;2021-03-13;;;69;2125;100;2;209;30571;3
twisted;21735913;https://github.com/twisted/twisted;4213;2021-03-22;232;59;;;;;129;37650;1040
hvac;18633196;https://github.com/hvac/hvac;841;2021-03-19;13;43;83;186;100;29;120;1375;118
flask-sqlalchemy;21515129;https://github.com/pallets/flask-sqlalchemy;3436;2021-03-18;5;157;31;497;100;18;92;172340;712
aliyun-python-sdk-core;9025225;https://github.com/aliyun/aliyun-openapi-python-sdk;840;2021-03-22;36;;3;161;100;80;23;1090;300
unicodecsv;24052840;https://github.com/jdunck/python-unicodecsv;597;2015-10-05;0;;19;33;33;94;13;27422;332
fastavro;19325685;https://github.com/fastavro/fastavro;416;2021-03-20;12;19;23;238;100;25;53;1335;103
incremental;20366754;https://github.com/twisted/incremental;97;2021-03-21;2;;8;21;21;103;8;28898;101
secretstorage;33048611;https://github.com/mitya57/secretstorage;51;2021-02-09;3;;1;26;26;32;5;;
google-cloud-datastore;16466624;https://github.com/googleapis/python-datastore;27;2021-02-04;27;13;10;43;43;61;31;3799;84
execnet;22912602;https://github.com/pytest-dev/execnet;49;2021-03-10;17;;33;48;48;7;28;;
pywavelets;21477265;https://github.com/pywavelets/pywt;1099;2021-02-16;18;175;60;188;100;85;38;31958;155
faker;22311734;https://github.com/joke2k/faker;12271;2021-03-18;25;21;101;356;100;35;359;24168;423
aliyunsdkcore;7962367;https://github.com/duangy/aliyunsdkcore;23;2018-08-16;0;;3;5;5;3;;;
google-cloud-bigtable;11914052;https://github.com/googleapis/python-bigtable;13;2021-03-19;28;14;9;46;46;55;63;;
apipkg;22628344;https://github.com/pytest-dev/apipkg;21;2021-02-28;3;;0;6;6;513;11;;
raven;15710733;https://github.com/getsentry/raven-python;1683;2021-01-18;31;18;207;469;100;66;308;13197;428
seaborn;22374005;https://github.com/mwaskom/seaborn;8236;2021-03-06;26;145;92;1706;100;3;135;83846;2367
constantly;15994345;https://github.com/twisted/constantly;18;2018-01-11;0;;9;8;8;351;7;28132;58
texttable;19524897;https://github.com/foutaise/texttable;272;2021-02-07;1;93;0;40;40;10;9;8635;255
automat;16122728;https://github.com/glyph/automat;434;2021-03-09;3;;32;26;26;110;29;27474;64
bottle;17219940;https://github.com/bottlepy/bottle;7213;2021-01-01;13;;238;527;100;49;183;14967;521
hyperlink;16169112;https://github.com/python-hyper/hyperlink;198;2021-01-22;17;;20;40;40;83;19;27030;75
pytest-xdist;22804521;https://github.com/pytest-dev/pytest-xdist;679;2021-03-20;12;37;178;226;100;17;65;14884;979
s3cmd;14235236;https://github.com/s3tools/s3cmd;3573;2020-12-14;15;105;228;526;100;144;154;;
blessings;19025868;https://github.com/erikrose/blessings;1187;2020-10-20;1;;30;53;53;217;15;4579;292
patsy;21598461;https://github.com/pydata/patsy;740;2018-10-31;4;397;71;52;52;73;12;;
ua-parser;22223325;https://github.com/ua-parser/uap-python;407;2021-01-17;2;;2;43;42;191;29;2971;55
python-magic;17565833;https://github.com/ahupp/python-magic;1851;2021-02-17;2;;25;132;100;176;42;12145;561
querystring-parser;26993795;https://github.com/bernii/querystring-parser;118;2020-10-22;0;1800;2;16;16;431;11;;
azure-datalake-store;18675647;https://github.com/azure/azure-data-lake-store-python;54;2020-10-15;5;;4;141;100;76;15;;
pendulum;20809249;https://github.com/sdispater/pendulum;4319;2021-02-11;12;33;156;222;100;87;64;;
jsonpointer;21375842;https://github.com/stefankoegl/python-json-pointer;88;2021-03-13;1;;5;16;16;85;9;;
mlflow;27269345;https://github.com/mlflow/mlflow;8604;2021-03-12;58;12;574;1058;100;10;290;;
humanfriendly;22944414;https://github.com/xolox/python-humanfriendly;206;2020-12-10;4;;7;19;19;130;15;5441;251
responses;20825747;https://github.com/getsentry/responses;3148;2021-03-17;5;70;56;117;100;157;82;8213;581
ndg-httpsclient;22407798;https://github.com/cedadev/ndg_httpsclient;16;2021-03-19;1;394;3;8;8;59;6;;
pytzdata;19598367;https://github.com/sdispater/pytzdata;16;2020-07-13;0;;2;6;6;28;2;;
prettytable;17672830;https://github.com/jazzband/prettytable;413;2021-03-02;4;270;14;27;27;140;23;14143;958
keyring;27232141;https://github.com/jaraco/keyring;651;2021-03-06;23;13;19;372;100;81;74;;
fuzzywuzzy;26752896;https://github.com/seatgeek/fuzzywuzzy;7943;2021-02-20;3;147;68;98;98;115;62;7797;397
dockerpty;13138902;https://github.com/d11wtq/dockerpty;134;2016-02-05;2;;16;16;16;175;12;6332;54
retry;22555017;https://github.com/invl/retry;375;2016-05-12;1;;17;7;7;41;4;;
deprecated;22067878;https://github.com/tantale/deprecated;119;2021-03-15;4;64;3;24;24;36;14;3817;237
pydot;15609933;https://github.com/pydot/pydot;520;2021-02-16;3;;42;157;100;322;20;14070;361
cssselect;17966659;https://github.com/scrapy/cssselect;235;2021-03-11;2;;14;37;37;165;20;29915;372
service-identity;18079085;https://github.com/pyca/service-identity;73;2021-02-10;2;;5;13;13;210;9;;
watchdog;22698804;https://github.com/gorakhargosh/watchdog;4640;2021-02-27;10;105;127;368;100;63;98;30196;1019
freezegun;17060534;https://github.com/spulec/freezegun;2819;2021-01-20;5;;57;166;100;98;85;7130;362
docker-compose;13435960;https://github.com/docker/compose;22147;2021-03-19;68;15;424;4935;100;11;373;6135;141
maxminddb;17817616;https://github.com/maxmind/maxmind-db-reader-python;115;2021-02-11;3;101;2;28;27;191;14;2683;31
configobj;14972693;https://github.com/diffsk/configobj;251;2020-10-14;3;374;65;70;69;154;19;12195;447
statsd;17861448;https://github.com/jsocol/pystatsd;477;2020-10-08;1;;5;46;46;42;35;2548;149
blinker;18345284;https://github.com/jek/blinker;1208;2021-01-29;1;;17;16;16;232;11;63965;463
python-levenshtein;18845091;https://github.com/ztane/python-levenshtein;950;2021-02-01;0;;39;11;11;106;;;
backoff;14395395;https://github.com/litl/backoff;1430;2021-02-22;2;96;19;41;41;173;23;;
jsonpatch;18780762;https://github.com/stefankoegl/python-json-patch;299;2021-03-13;2;;18;55;55;169;29;6051;109
geopy;31590965;https://github.com/geopy/geopy;3259;2021-03-21;7;63;19;218;100;65;102;17607;301
python-json-logger;16363937;https://github.com/madzak/python-json-logger;932;2020-10-12;1;306;17;45;45;353;34;13144;201
google-gax;9558709;https://github.com/googleapis/gax-python;24;2018-02-28;3;268;20;61;61;55;9;;
deepdiff;16938462;https://github.com/seperman/deepdiff;988;2021-02-16;9;76;24;115;100;146;39;1688;158
gorilla;20938404;https://github.com/christophercrouzet/gorilla;33;2020-09-27;1;616;0;3;3;0;;;
kafka-python;21538244;https://github.com/dpkp/kafka-python;4285;2021-02-22;21;86;154;1149;100;20;188;5932;279
readme-renderer;21160196;https://github.com/pypa/readme_renderer;120;2021-02-23;2;95;24;67;67;122;20;;
google-apitools;11933445;https://github.com/google/apitools;124;2020-07-09;7;49;29;35;35;92;52;;
netifaces;12591155;https://github.com/al45tair/netifaces;240;2020-10-11;2;;33;24;24;30;19;;
wtforms;15942674;https://github.com/wtforms/wtforms;1214;2021-02-11;16;101;37;324;100;73;116;87973;355
bz2file;10993858;https://github.com/nvawda/bz2file;15;2020-07-18;0;;3;1;1;58;;;
tldextract;19276910;https://github.com/john-kurkowski/tldextract;1308;2020-11-22;3;;17;124;100;112;32;5274;227
cachecontrol;23054927;https://github.com/ionrock/cachecontrol;380;2021-02-22;4;;41;75;74;91;53;9896;387
geoip2;15962366;https://github.com/maxmind/geoip2-python;737;2021-02-11;4;88;3;41;40;47;20;3193;96
colorlog;22083980;https://github.com/borntyping/python-colorlog;676;2021-03-22;1;67;8;51;50;114;26;8556;578
jsondiff;15019786;https://github.com/xlwings/jsondiff;404;2021-02-11;1;283;14;9;9;113;12;1877;62
autopep8;14017799;https://github.com/hhatto/autopep8;3724;2021-03-19;21;58;81;331;100;97;36;68137;581
uwsgi;12073130;https://github.com/unbit/uwsgi-docs;615;2021-01-16;23;;53;82;82;106;174;;
requests-file;20243519;https://github.com/dashea/requests-file;53;2020-10-16;0;;0;11;11;26;7;5258;62
semantic-version;13324847;https://github.com/rbarrois/python-semanticversion;196;2021-03-02;2;;25;46;44;149;14;;
pyhive;14182422;https://github.com/dropbox/pyhive;1379;2021-03-17;2;137;123;119;100;42;38;1269;112
django-cors-headers;14671395;https://github.com/adamchainz/django-cors-headers;4065;2021-03-19;4;;7;213;100;22;55;61837;169
idna-ssl;18136462;https://github.com/aio-libs/idna-ssl;8;2020-10-13;5;;0;10;10;10;7;;
asgiref;21464058;https://github.com/django/asgiref;808;2021-03-13;5;;16;94;93;26;53;;
google-cloud;15283811;https://github.com/googleapis/google-cloud-python;3511;2021-02-01;105;3;26;3320;100;7;294;;
pathtools;16604896;https://github.com/gorakhargosh/pathtools;47;2016-10-06;0;;2;0;;;5;17855;78
torch;18864880;https://github.com/pytorch/pytorch;47047;2021-03-22;629;25;5000;13344;100;2;1785;64651;2622
pyproj;15132868;https://github.com/pyproj4/pyproj;583;2021-03-20;14;51;7;389;100;9;35;8509;427
sendgrid;19948054;https://github.com/sendgrid/sendgrid-python;1125;2021-03-15;12;32;21;502;100;44;171;7049;92
croniter;16259932;https://github.com/kiorky/croniter;194;2021-03-06;3;72;;;;;;;
zope-deprecation;11782684;https://github.com/zopefoundation/zope.deprecation;3;2020-10-28;;;0;4;4;58;23;;
pytest-timeout;12989172;https://github.com/pytest-dev/pytest-timeout;65;2020-09-17;11;;13;48;48;363;16;;
llvmlite;19154824;https://github.com/numba/llvmlite;1117;2021-02-25;20;;93;214;100;54;64;26340;129
python-http-client;21391492;https://github.com/sendgrid/python-http-client;89;2021-03-12;6;68;1;53;53;107;54;;
elasticsearch-dsl;12659130;https://github.com/elastic/elasticsearch-dsl-py;3180;2020-12-08;11;80;61;1099;100;61;114;4201;175
uvloop;50656782;https://github.com/magicstack/uvloop;7642;2021-02-18;13;26;34;208;100;53;44;20094;409
django-filter;13388427;https://github.com/carltongibson/django-filter;3323;2021-03-11;8;119;78;630;100;29;144;53111;400
pysocks;13984801;https://github.com/anorov/pysocks;1006;2019-09-20;2;301;35;61;60;79;29;47443;356
munch;12538240;https://github.com/infinidat/munch;462;2021-01-22;1;253;6;27;27;191;;;
pyserial;13243209;https://github.com/pyserial/pyserial;2227;2020-11-23;16;58;231;194;100;145;51;25617;1476
numba;18952327;https://github.com/numba/numba;6265;2021-03-19;180;19;1200;2585;100;9;223;32493;1323
graphql-core;9046793;https://github.com/graphql-python/graphql-core;346;2021-02-08;20;35;12;75;75;39;14;7887;130
django-extensions;13039040;https://github.com/django-extensions/django-extensions;5281;2021-02-19;24;;83;679;100;23;443;65270;305
azure-cosmosdb-table;16573080;https://github.com/azure/azure-cosmos-table-python;24;2019-10-25;1;;23;14;14;27;7;;
scp;13281164;https://github.com/jbardin/scp.py;369;2020-12-18;;;17;71;71;94;16;2310;130
user-agents;12846623;https://github.com/selwin/python-user-agents;1135;2021-03-16;1;428;32;31;31;190;22;2347;90
pycurl;14304489;https://github.com/pycurl/pycurl;740;2020-12-07;34;;12;265;100;47;75;30174;326
aws-xray-sdk;13709443;https://github.com/aws/aws-xray-sdk-python;247;2021-02-08;6;75;55;89;89;103;56;2054;19
rfc3986;59671520;https://github.com/python-hyper/rfc3986;131;2020-11-30;2;;5;29;29;346;13;8120;168
tblib;14813816;https://github.com/ionelmc/python-tblib;116;2020-07-23;1;264;11;15;15;156;10;19405;120
jpype1;12436569;https://github.com/jpype-project/jpype;685;2021-02-26;19;116;61;456;100;15;44;1832;107
flask-wtf;12855343;https://github.com/lepture/flask-wtf;1167;2021-03-01;5;;23;248;100;21;82;95207;445
voluptuous;13601760;https://github.com/alecthomas/voluptuous;1673;2020-12-08;3;114;37;193;100;97;78;2825;291
portalocker;32391965;https://github.com/wolph/portalocker;136;2021-02-03;2;193;3;36;36;89;10;;
nodeenv;15983318;https://github.com/ekalinin/nodeenv;1300;2021-02-10;5;49;34;115;100;132;70;8202;58
python-slugify;15635275;https://github.com/un33k/python-slugify;1006;2020-06-30;2;;0;46;45;24;24;14657;493
sphinx-rtd-theme;12954983;https://github.com/readthedocs/sphinx_rtd_theme;3630;2021-03-15;13;;106;479;100;80;99;16;0
pika;13285080;https://github.com/pika/pika;2653;2021-03-13;17;80;19;746;100;32;153;11122;634
identify;16011750;https://github.com/pre-commit/identify;95;2021-03-20;8;;6;24;24;37;51;;
gspread;15337346;https://github.com/burnash/gspread;5234;2021-03-17;7;109;151;460;100;161;103;9214;176
holidays;14240791;https://github.com/dr-prodigy/python-holidays;534;2021-02-04;9;77;17;172;100;42;116;2618;54
sh;12161731;https://github.com/amoffat/sh;5639;2020-10-24;11;;16;366;100;329;76;6227;521
webob;10753002;https://github.com/pylons/webob;398;2020-12-10;21;;26;178;100;153;92;8951;537
pymssql;13564376;https://github.com/pymssql/pymssql;562;2021-03-07;11;125;105;351;100;101;24;2815;165
promise;13428670;https://github.com/syrusakbary/promise;297;2020-01-28;4;223;26;26;26;92;16;;
pre-commit;15452432;https://github.com/pre-commit/pre-commit;5667;2021-03-15;23;16;21;1057;100;1;99;;
codecov;10204746;https://github.com/codecov/codecov-python;162;2021-03-05;8;32;22;126;100;284;56;;
python-pam;9322759;https://github.com/firefighterblu3/python-pam;59;2020-11-20;0;;1;11;11;217;7;479;14
pywin32;12914024;https://github.com/mhammond/pywin32;2922;2021-03-21;107;20;415;1099;100;22;54;35895;518
cerberus;11496458;https://github.com/pyeve/cerberus;2430;2020-09-28;11;;34;279;100;40;55;8711;314
hiredis;14283241;https://github.com/redis/hiredis-py;373;2021-03-09;1;;5;47;47;194;24;9461;207
requests-aws4auth;22380199;https://github.com/tedder/requests-aws4auth;106;2021-03-04;1;169;12;15;15;238;7;1036;37
cfgv;15213576;https://github.com/asottile/cfgv;21;2021-03-15;2;;1;1;1;0;5;;
spacy;11990261;https://github.com/explosion/spacy;19929;2021-03-22;180;23;93;4381;100;3;514;21998;691
configargparse;10269074;https://github.com/bw2/configargparse;470;2021-03-15;3;136;48;102;100;175;36;4582;246
ipdb;11234571;https://github.com/gotcha/ipdb;1376;2021-03-16;2;;51;106;100;239;44;24641;560
argh;9118703;https://github.com/neithere/argh;287;2016-08-27;3;924;35;73;73;31;16;;
prometheus-flask-exporter;25268129;https://github.com/rycus86/prometheus_flask_exporter;320;2020-11-30;4;;6;68;68;9;12;;
flask-login;11377528;https://github.com/maxcountryman/flask-login;2758;2021-03-15;3;;29;280;100;104;85;;
dataclasses;24945092;https://github.com/ericvsmith/dataclasses;487;2020-11-13;6;;7;108;100;27;10;11591;1220
pyaml;12761422;https://github.com/mk-fg/pretty-yaml;110;2020-04-02;0;;0;27;27;2;7;5170;390
thinc;11558139;https://github.com/explosion/thinc;2229;2021-03-09;63;39;12;90;90;123;34;11839;40
google-cloud-spanner;11681950;https://github.com/googleapis/python-spanner;23;2021-03-19;29;11;9;69;69;40;66;1064;20
