Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position;Final URL;Occ. final URL;Second URL;Occ. second URL;Third URL;Occ. third URL;URLs similarity;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Final URL position;Real URL;Confidence;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Real URL position
requests-futures;https://github.com/ross/requests-futures;https://github.com/ross/requests-futures;https://github.com/ross/requests-futures;https://github.com/ross/requests-futures;https://github.com/ross/requests-futures;https://github.com/ross/requests-futures;;https://github.com/ross/requests-futures;0/16;Equal;2/1466;False;100.0%;;TP(?);https://github.com/ross/requests-futures;6;;0;;0;Equal;;;;;;;;https://github.com/ross/requests-futures;91%;0/16;Equal;2/1466;False;100.0%;;TP(?)
blobfile;https://github.com/christopher-hesse/blobfile;https://github.com/christopher-hesse/blobfile;https://github.com/christopher-hesse/blobfile;https://github.com/christopher-hesse/blobfile;https://github.com/christopher-hesse/blobfile;https://github.com/christopher-hesse/blobfile;;;0/8;Equal;2/1465;False;99.6%;Dockerfile (0.4%);TP(?);https://github.com/christopher-hesse/blobfile;5;;0;;0;Equal;;;;;;;;https://github.com/christopher-hesse/blobfile;74%;0/8;Equal;2/1465;False;99.6%;Dockerfile (0.4%);TP(?)
pastel;https://github.com/sdispater/pastel;https://github.com/sdispater/pastel;https://github.com/sdispater/pastel;https://github.com/sdispater/pastel;https://github.com/sdispater/pastel;https://github.com/sdispater/pastel;;;0/6;Equal;37/661;False;100.0%;;TP(?);https://github.com/sdispater/pastel;5;;0;;0;Equal;;;;;;;;https://github.com/sdispater/pastel;74%;0/6;Equal;37/661;False;100.0%;;TP(?)
poyo;https://github.com/hackebrot/poyo;https://github.com/hackebrot/poyo;https://github.com/hackebrot/poyo;https://github.com/hackebrot/poyo;https://github.com/hackebrot/poyo;https://github.com/hackebrot/poyo;https://github.com/cookiecutter/cookiecutter;;0/4;Equal;1/1445;False;97.5%;Makefile (2.5%);TP(?);https://github.com/hackebrot/poyo;5;https://github.com/cookiecutter/cookiecutter;1;;0;Equal;;;;;;;;https://github.com/hackebrot/poyo;74%;0/4;Equal;1/1445;False;97.5%;Makefile (2.5%);TP(?)
fakeredis;https://github.com/jamesls/fakeredis;https://github.com/jamesls/fakeredis;https://github.com/jamesls/fakeredis;https://github.com/jamesls/fakeredis;https://github.com/jamesls/fakeredis;https://github.com/jamesls/fakeredis;https://github.com/andymccurdy/redis-py;https://github.com/jamesls/fakeredis;0/9;Equal;4/1459;False;100.0%;;TP(?);https://github.com/jamesls/fakeredis;6;https://github.com/andymccurdy/redis-py;1;;0;Equal;;;;;;;;https://github.com/jamesls/fakeredis;91%;0/9;Equal;4/1459;False;100.0%;;TP(?)
python-jenkins;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
filemagic;https://github.com/aliles/filemagic;;https://github.com/aliles/filemagic;https://github.com/aliles/filemagic;https://github.com/homebrew/legacy-homebrew;;;;0/9;Equal;1040/1456;False;100.0%;;;https://github.com/aliles/filemagic;2;https://github.com/homebrew/legacy-homebrew;1;;0;Equal;;;;;;;;https://github.com/aliles/filemagic;26%;0/9;Equal;1040/1456;False;100.0%;;
pylev;https://github.com/toastdriven/pylev;https://github.com/toastdriven/pylev;https://github.com/toastdriven/pylev;https://github.com/toastdriven/pylev;https://github.com/toastdriven/pylev;https://github.com/toastdriven/pylev;;;0/5;Equal;116/1201;False;84.6%;Shell (15.4%);TP(?);https://github.com/toastdriven/pylev;5;;0;;0;Equal;;;;;;;;https://github.com/toastdriven/pylev;74%;0/5;Equal;116/1201;False;84.6%;Shell (15.4%);TP(?)
mysql-connector;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
brotli;https://github.com/google/brotli;https://github.com/google/brotli;;https://github.com/google/brotli;https://github.com/google/brotli;https://github.com/google/brotli;;;0/6;Equal;1470/1470;False;3.4%;C (50.2%) - C# (19.8%) - Java (14.5%) - JavaScript (5.7%) - C++ (3.0%) - Other (3.4%);;https://github.com/google/brotli;4;;0;;0;Equal;;;;;;;;https://github.com/google/brotli;54%;0/6;Equal;1470/1470;False;3.4%;C (50.2%) - C# (19.8%) - Java (14.5%) - JavaScript (5.7%) - C++ (3.0%) - Other (3.4%);
torchvision;https://github.com/pytorch/vision;https://github.com/pytorch/vision;;;https://github.com/pytorch/vision;https://github.com/pytorch/vision;;;5/11;Substring;415/1409;False;72.3%;C++ (17.6%) - Cuda (3.9%) - Batchfile (2.7%) - Shell (1.9%) - Java (1.0%) - Other (0.6%);TP(?);https://github.com/pytorch/vision;3;;0;;0;Equal;;;;;;;;https://github.com/pytorch/vision;48%;5/11;Substring;415/1409;False;72.3%;C++ (17.6%) - Cuda (3.9%) - Batchfile (2.7%) - Shell (1.9%) - Java (1.0%) - Other (0.6%);TP(?)
setuptools-git;https://github.com/msabramo/setuptools-git;https://github.com/msabramo/setuptools-git;https://github.com/msabramo/setuptools-git;https://github.com/msabramo/setuptools-git;https://github.com/msabramo/setuptools-git;https://github.com/msabramo/setuptools-git;;;0/14;Equal;1353/1452;False;100.0%;;;https://github.com/msabramo/setuptools-git;5;;0;;0;Equal;;;;;;;;https://github.com/msabramo/setuptools-git;74%;0/14;Equal;1353/1452;False;100.0%;;
jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/hackebrot/jinja2-time;https://github.com/arrow-py/arrow;https://github.com/hackebrot/jinja2-time;0/11;Equal;21/1446;True;92.9%;Makefile (7.1%);TP;https://github.com/hackebrot/jinja2-time;6;https://github.com/arrow-py/arrow;1;;0;Equal;;;;;;;;https://github.com/hackebrot/jinja2-time;91%;0/11;Equal;21/1446;True;92.9%;Makefile (7.1%);TP
bandit;https://github.com/pycqa/bandit;;https://github.com/pycqa/bandit;https://github.com/pycqa/bandit;https://github.com/pycqa/bandit;;https://github.com/pycqa/bandit;https://github.com/pycqa/bandit;0/6;Equal;3/1442;True;100.0%;;TP;https://github.com/pycqa/bandit;5;;0;;0;Equal;;;;;;;;https://github.com/pycqa/bandit;66%;0/6;Equal;3/1442;True;100.0%;;TP
sentencepiece;https://github.com/google/sentencepiece;https://github.com/google/sentencepiece;https://github.com/google/sentencepiece;https://github.com/google/sentencepiece;https://github.com/google/sentencepiece;https://github.com/google/sentencepiece;;;0/13;Equal;1209/1473;True;0.5%;C++ (98.2%) - Jupyter (Notebook%) - SWIG (0.3%) - CMake (0.2%) - Perl (0.1%) - Other (0.1%);TP;https://github.com/google/sentencepiece;5;;0;;0;Equal;;;;;;;;https://github.com/google/sentencepiece;74%;0/13;Equal;1209/1473;True;0.5%;C++ (98.2%) - Jupyter (Notebook%) - SWIG (0.3%) - CMake (0.2%) - Perl (0.1%) - Other (0.1%);TP
fbprophet;https://github.com/facebook/prophet;;;;https://github.com/facebook/prophet;;;;2/9;Substring;609/1476;True;62.5%;R (34.6%) - Stan (2.8%) - Other (0.1%);TP;https://github.com/facebook/prophet;1;;0;;0;Equal;;;;;;;;https://github.com/facebook/prophet;13%;2/9;Substring;609/1476;True;62.5%;R (34.6%) - Stan (2.8%) - Other (0.1%);TP
findspark;https://github.com/minrk/findspark;https://github.com/minrk/findspark;https://github.com/minrk/findspark;https://github.com/minrk/findspark;https://github.com/minrk/findspark;https://github.com/minrk/findspark;;;0/9;Equal;1401/1473;False;100.0%;;;https://github.com/minrk/findspark;5;;0;;0;Equal;;;;;;;;https://github.com/minrk/findspark;74%;0/9;Equal;1401/1473;False;100.0%;;
koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;https://github.com/databricks/koalas;0/6;Equal;107/1458;True;99.5%;Shell (0.5%);TP;https://github.com/databricks/koalas;7;;0;;0;Equal;;;;;;;;https://github.com/databricks/koalas;100%;0/6;Equal;107/1458;True;99.5%;Shell (0.5%);TP
sshpubkeys;https://github.com/ojarva/python-sshpubkeys;https://github.com/ojarva/python-sshpubkeys;;;https://github.com/ojarva/python-sshpubkeys;https://github.com/ojarva/python-sshpubkeys;;;7/17;Substring;70/1455;False;100.0%;;TP(?);https://github.com/ojarva/python-sshpubkeys;3;;0;;0;Equal;;;;;;;;https://github.com/ojarva/python-sshpubkeys;48%;7/17;Substring;70/1455;False;100.0%;;TP(?)
cachy;https://github.com/sdispater/cachy;https://github.com/sdispater/cachy;https://github.com/sdispater/cachy;https://github.com/sdispater/cachy;https://github.com/sdispater/cachy;https://github.com/sdispater/cachy;;https://github.com/sdispater/cachy;0/5;Equal;5/164;False;100.0%;;TP(?);https://github.com/sdispater/cachy;6;;0;;0;Equal;;;;;;;;https://github.com/sdispater/cachy;91%;0/5;Equal;5/164;False;100.0%;;TP(?)
azure-mgmt-devspaces;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;;13/20;Different;1077/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);;https://github.com/azure/azure-sdk-for-python;3;;0;;0;Equal;;;;;;;;https://github.com/azure/azure-sdk-for-python;48%;13/20;Different;1077/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);
geojson;https://github.com/jazzband/geojson;https://github.com/jazzband/geojson;https://github.com/jazzband/geojson;https://github.com/jazzband/geojson;https://github.com/jazzband/geojson;https://github.com/jazzband/geojson;;https://github.com/jazzband/geojson;0/7;Equal;18/1430;False;100.0%;;TP(?);https://github.com/jazzband/geojson;6;;0;;0;Equal;;;;;;;;https://github.com/jazzband/geojson;91%;0/7;Equal;18/1430;False;100.0%;;TP(?)
zope-proxy;https://github.com/zopefoundation/zope.proxy;https://github.com/zopefoundation/zope.proxy;;;https://github.com/zopefoundation/zope.proxy;https://github.com/zopefoundation/zope.proxy;https://github.com/zopefoundation/zope.proxy;https://github.com/zopefoundation/zope.proxy;1/10;Different;832/1445;True;70.4%;C (29.0%) - Shell (0.6%);TP;https://github.com/zopefoundation/zope.proxy;5;;0;;0;Equal;;;;;;;;https://github.com/zopefoundation/zope.proxy;74%;1/10;Different;832/1445;True;70.4%;C (29.0%) - Shell (0.6%);TP
zope-hookable;https://github.com/zopefoundation/zope.hookable;https://github.com/zopefoundation/zope.hookable;;;https://github.com/zopefoundation/zope.hookable;https://github.com/zopefoundation/zope.hookable;https://github.com/zopefoundation/zope.hookable;https://github.com/zopefoundation/zope.hookable;1/13;Different;946/1425;True;70.9%;C (26.7%) - Shell (2.4%);TP;https://github.com/zopefoundation/zope.hookable;5;;0;;0;Equal;;;;;;;;https://github.com/zopefoundation/zope.hookable;74%;1/13;Different;946/1425;True;70.9%;C (26.7%) - Shell (2.4%);TP
uamqp;https://github.com/azure/azure-uamqp-python;https://github.com/azure/azure-uamqp-python;;;https://github.com/azure/azure-uamqp-python;https://github.com/azure/azure-uamqp-python;;;13/18;Substring;350/1451;True;97.9%;Shell (1.1%) - Dockerfile (1.0%);TP;https://github.com/azure/azure-uamqp-python;3;;0;;0;Equal;;;;;;;;https://github.com/azure/azure-uamqp-python;48%;13/18;Substring;350/1451;True;97.9%;Shell (1.1%) - Dockerfile (1.0%);TP
mysql-python;https://github.com/farcepest/mysqldb1;https://github.com/farcepest/mysqldb1;;;https://github.com/farcepest/mysqldb1;https://github.com/farcepest/mysqldb1;;;7/12;Different;592/795;False;58.7%;C (39.0%) - Shell (2.3%);;https://github.com/farcepest/mysqldb1;3;;0;;0;Equal;;;;;;;;https://github.com/farcepest/mysqldb1;48%;7/12;Different;592/795;False;58.7%;C (39.0%) - Shell (2.3%);
multipledispatch;https://github.com/mrocklin/multipledispatch;https://github.com/mrocklin/multipledispatch;https://github.com/mrocklin/multipledispatch;;;https://github.com/mrocklin/multipledispatch;https://github.com/mrocklin/multipledispatch;https://github.com/mrocklin/multipledispatch;0/16;Equal;31/1439;False;100.0%;;TP(?);https://github.com/mrocklin/multipledispatch;5;;0;;0;Equal;;;;;;;;https://github.com/mrocklin/multipledispatch;80%;0/16;Equal;31/1439;False;100.0%;;TP(?)
qds-sdk;https://github.com/qubole/qds-sdk-py;https://github.com/qubole/qds-sdk-py;https://github.com/qubole/qds-sdk-py;https://github.com/qubole/qds-sdk-py;https://github.com/qubole/qds-sdk-py;https://github.com/qubole/qds-sdk-py;;https://github.com/qubole/qds-sdk-py;3/10;Substring;58/1442;False;100.0%;;TP(?);https://github.com/qubole/qds-sdk-py;6;;0;;0;Equal;;;;;;;;https://github.com/qubole/qds-sdk-py;91%;3/10;Substring;58/1442;False;100.0%;;TP(?)
hyperopt;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
cognite-sdk;https://github.com/cognitedata/cognite-sdk-python;;https://github.com/cognitedata/cognite-sdk-python;https://github.com/cognitedata/cognite-sdk-python;https://github.com/psf/black;https://github.com/cognitedata/cognite-sdk-python;;https://github.com/cognitedata/cognite-sdk-python;7/18;Substring;0/1302;True;99.9%;Shell (0.1%);TP;https://github.com/cognitedata/cognite-sdk-python;4;https://github.com/psf/black;1;;0;Equal;;;;;;;;https://github.com/cognitedata/cognite-sdk-python;62%;7/18;Substring;0/1302;True;99.9%;Shell (0.1%);TP
azure-applicationinsights;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;;17/25;Different;1060/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);;https://github.com/azure/azure-sdk-for-python;3;;0;;0;Equal;;;;;;;;https://github.com/azure/azure-sdk-for-python;48%;17/25;Different;1060/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);
zope-deferredimport;https://github.com/zopefoundation/zope.deferredimport;https://github.com/zopefoundation/zope.deferredimport;;;https://github.com/zopefoundation/zope.deferredimport;https://github.com/zopefoundation/zope.deferredimport;https://github.com/zopefoundation/zope.deferredimport;https://github.com/zopefoundation/zope.deferredimport;1/19;Different;989/1420;True;100.0%;;TP;https://github.com/zopefoundation/zope.deferredimport;5;;0;;0;Equal;;;;;;;;https://github.com/zopefoundation/zope.deferredimport;74%;1/19;Different;989/1420;True;100.0%;;TP
whichcraft;https://github.com/cookiecutter/whichcraft;https://github.com/cookiecutter/whichcraft;https://github.com/cookiecutter/whichcraft;https://github.com/cookiecutter/whichcraft;https://github.com/cookiecutter/whichcraft;https://github.com/cookiecutter/whichcraft;;https://github.com/cookiecutter/whichcraft;0/10;Equal;346/1422;True;61.5%;PowerShell (30.2%) - Batchfile (7.2%) - Makefile (1.1%);TP;https://github.com/cookiecutter/whichcraft;6;;0;;0;Equal;;;;;;;;https://github.com/cookiecutter/whichcraft;91%;0/10;Equal;346/1422;True;61.5%;PowerShell (30.2%) - Batchfile (7.2%) - Makefile (1.1%);TP
multi-key-dict;https://github.com/formiaczek/multi_key_dict;https://github.com/formiaczek/multi_key_dict;;;https://github.com/formiaczek/multi_key_dict;https://github.com/formiaczek/multi_key_dict;;;2/14;Different;123/1472;False;100.0%;;;https://github.com/formiaczek/multi_key_dict;3;;0;;0;Equal;;;;;;;;https://github.com/formiaczek/multi_key_dict;48%;2/14;Different;123/1472;False;100.0%;;
tftpy;https://github.com/msoulier/tftpy;https://github.com/msoulier/tftpy;https://github.com/msoulier/tftpy;https://github.com/msoulier/tftpy;https://github.com/msoulier/tftpy;https://github.com/msoulier/tftpy;;;0/5;Equal;349/1451;False;42.5%;HTML (31.3%) - JavaScript (19.9%) - CSS (6.2%) - Makefile (0.1%);;https://github.com/msoulier/tftpy;5;;0;;0;Equal;;;;;;;;https://github.com/msoulier/tftpy;74%;0/5;Equal;349/1451;False;42.5%;HTML (31.3%) - JavaScript (19.9%) - CSS (6.2%) - Makefile (0.1%);
suds-jurko;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
jellyfish;https://github.com/jamesturk/jellyfish;https://github.com/jamesturk/jellyfish;;;https://github.com/jamesturk/jellyfish;https://github.com/jamesturk/jellyfish;https://github.com/jamesturk/jellyfish;;0/9;Equal;9/1346;True;96.6%;Shell (3.4%);TP;https://github.com/jamesturk/jellyfish;4;;0;;0;Equal;;;;;;;;https://github.com/jamesturk/jellyfish;57%;0/9;Equal;9/1346;True;96.6%;Shell (3.4%);TP
python-memcached;https://github.com/linsomniac/python-memcached;https://github.com/linsomniac/python-memcached;;https://github.com/linsomniac/python-memcached;https://github.com/linsomniac/python-memcached;https://github.com/linsomniac/python-memcached;;;0/16;Equal;128/916;False;98.6%;Shell (1.2%) - Makefile (0.2%);TP(?);https://github.com/linsomniac/python-memcached;4;;0;;0;Equal;;;;;;;;https://github.com/linsomniac/python-memcached;54%;0/16;Equal;128/916;False;98.6%;Shell (1.2%) - Makefile (0.2%);TP(?)
azure-cosmos;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;;;12/20;Different;1162/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);;https://github.com/azure/azure-sdk-for-python;4;;0;;0;Equal;;;;;;;;https://github.com/azure/azure-sdk-for-python;54%;12/20;Different;1162/1479;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%);
jaraco-functools;https://github.com/jaraco/jaraco.functools;https://github.com/jaraco/jaraco.functools;;;https://github.com/jaraco/jaraco.functools;https://github.com/jaraco/jaraco.functools;https://github.com/jaraco/jaraco.functools;https://github.com/jaraco/jaraco.functools;1/16;Different;1/57;True;100.0%;;TP;https://github.com/jaraco/jaraco.functools;5;;0;;0;Equal;;;;;;;;https://github.com/jaraco/jaraco.functools;74%;1/16;Different;1/57;True;100.0%;;TP
intel-openmp;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
certbot;https://github.com/certbot/certbot;https://github.com/certbot/certbot;https://github.com/certbot/certbot;https://github.com/certbot/certbot;https://github.com/certbot/certbot;https://github.com/certbot/certbot;;;0/7;Equal;1/1495;False;87.9%;Shell (9.9%) - Batchfile (0.8%) - Makefile (0.7%) - NSIS (0.3%) - Augeas (0.2%) - Other (0.2%);TP(?);https://github.com/certbot/certbot;5;;0;;0;Equal;;;;;;;;https://github.com/certbot/certbot;74%;0/7;Equal;1/1495;False;87.9%;Shell (9.9%) - Batchfile (0.8%) - Makefile (0.7%) - NSIS (0.3%) - Augeas (0.2%) - Other (0.2%);TP(?)
mkl;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
