Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different
mlxtend;https://github.com/rasbt/mlxtend;False;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;100%;False
onnxmltools;https://github.com/onnx/onnxmltools;False;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;100%;False
pyautogui;https://github.com/asweigart/pyautogui;False;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;100%;False
auth;https://github.com/ourway/auth;False;https://github.com/ourway/auth;;https://github.com/ourway/auth;https://github.com/ourway/auth;66%;False
createsend;https://github.com/createsend/createsend;True;https://github.com/campaignmonitor/createsend-python;;;https://github.com/campaignmonitor/createsend-python;33%;True
oset;https://github.com/oset/oset;True;;;;;0%;True
horovod;https://github.com/horovod/horovod;False;https://github.com/horovod/horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;100%;False
dirq;https://github.com/cern-mig/python-dirq;False;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;100%;False
coremltools;https://github.com/apple/coremltools;False;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;100%;False
aiocontextvars;https://github.com/fantix/aiocontextvars;False;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;100%;False
commentjson;https://github.com/vaidik/commentjson;False;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;100%;False
jaraco-text;https://github.com/jaraco/jaraco.text;False;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;100%;False
pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;False;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;100%;False
lazy;https://github.com/stefanholek/lazy;False;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;100%;False
django-haystack;https://github.com/django-haystack/django-haystack;False;https://github.com/toastdriven/django-haystack;;https://github.com/django-haystack/django-haystack;https://github.com/django-haystack/django-haystack;33%;False
rpy2;https://github.com/rpy2/rpy2;False;https://github.com/rpy2/rpy2;;https://github.com/rpy2/rpy2;https://github.com/rpy2/rpy2;66%;False
us;https://github.com/unitedstates/python-us;False;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;100%;False
phik;https://github.com/kaveio/phik;False;https://github.com/kaveio/phik;https://github.com/kaveio/phik;https://github.com/kaveio/phik;https://github.com/kaveio/phik;100%;False
jaraco-collections;https://github.com/jaraco/jaraco.collections;False;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections;100%;False
shiboken2;https://github.com/shiboken2/shiboken2;True;;;;;0%;True
pytest-mypy;https://github.com/dbader/pytest-mypy;False;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;100%;False
bump2version;https://github.com/c4urself/bump2version;False;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;100%;False
logutils;https://github.com/logutils/logutils;True;;;;;0%;True
fs;https://github.com/pyfilesystem/pyfilesystem2;False;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2;100%;False
pymsgbox;https://github.com/asweigart/pymsgbox;False;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;100%;False
uritemplate-py;https://github.com/sigmavirus24/uritemplate;False;;https://github.com/sigmavirus24/uritemplate;https://github.com/sigmavirus24/uritemplate;https://github.com/sigmavirus24/uritemplate;66%;False
cheetah3;https://github.com/cheetahtemplate3/cheetah3;False;https://github.com/cheetahtemplate3/cheetah3;;https://github.com/cheetahtemplate3/cheetah3;https://github.com/cheetahtemplate3/cheetah3;66%;False
fastcluster;https://github.com/dmuellner/fastcluster;False;;https://github.com/cran/fastcluster;https://github.com/dmuellner/fastcluster;https://github.com/dmuellner/fastcluster;33%;False
atari-py;https://github.com/openai/atari-py;False;https://github.com/openai/atari-py;https://github.com/openai/atari-py;https://github.com/openai/atari-py;https://github.com/openai/atari-py;100%;False
testing-postgresql;https://github.com/tk0miya/testing.postgresql;False;https://github.com/tk0miya/testing.postgresql;https://github.com/tk0miya/testing.postgresql;https://github.com/tk0miya/testing.postgresql;https://github.com/tk0miya/testing.postgresql;100%;False
pyside2;https://github.com/pyside2/pyside2;True;;;;;0%;True
flatten-json;https://github.com/amirziai/flatten;False;https://github.com/amirziai/flatten;https://github.com/amirziai/flatten;https://github.com/amirziai/flatten;https://github.com/amirziai/flatten;100%;False
termstyle;https://github.com/gfxmonk/termstyle;False;https://github.com/gfxmonk/termstyle;https://github.com/gfxmonk/termstyle;https://github.com/gfxmonk/termstyle;https://github.com/gfxmonk/termstyle;100%;False
aioresponses;https://github.com/pnuckowski/aioresponses;False;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;100%;False
google-oauth;https://github.com/miedzinski/google-oauth;False;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;100%;False
google-cloud-securitycenter;https://github.com/googleapis/python-securitycenter;False;https://github.com/googleapis/python-securitycenter;https://github.com/googleapis/python-securitycenter;https://github.com/googleapis/python-securitycenter;https://github.com/googleapis/python-securitycenter;100%;False
nosexcover;https://github.com/cmheisel/nose-xcover;False;https://github.com/cmheisel/nose-xcover;;https://github.com/cmheisel/nose-xcover;https://github.com/cmheisel/nose-xcover;66%;False
robotframework-sshlibrary;https://github.com/robotframework/sshlibrary;False;https://github.com/robotframework/sshlibrary;https://github.com/robotframework/sshlibrary;https://github.com/robotframework/sshlibrary;https://github.com/robotframework/sshlibrary;100%;False
textdistance;https://github.com/life4/textdistance;False;https://github.com/orsinium/textdistance;https://github.com/orsinium/textdistance;https://github.com/life4/textdistance;https://github.com/orsinium/textdistance;66%;True
nimbusml;https://github.com/microsoft/nimbusml;False;;https://github.com/dotnet/machinelearning;https://github.com/microsoft/nimbusml;https://github.com/microsoft/nimbusml;33%;False
django-bulk-update;https://github.com/aykut/django-bulk-update;False;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;100%;False
infinity;https://github.com/kvesteri/infinity;False;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;100%;False
python-heatclient;https://github.com/python-heatclient/python-heatclient;True;https://github.com/openstack/python-heatclient;;;https://github.com/openstack/python-heatclient;33%;True
flask-rq2;https://github.com/rq/flask-rq2;False;https://github.com/rq/flask-rq2;https://github.com/mattupstate/flask-rq;https://github.com/rq/flask-rq2;https://github.com/rq/flask-rq2;66%;False
google-cloud-iot;https://github.com/googleapis/python-iot;False;https://github.com/googleapis/python-iot;https://github.com/googleapis/python-iot;https://github.com/googleapis/python-iot;https://github.com/googleapis/python-iot;100%;False
selectors34;https://github.com/berkerpeksag/selectors34;False;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;100%;False
etcd3;https://github.com/kragniz/python-etcd3;False;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;100%;False
django-autocomplete-light;https://github.com/yourlabs/django-autocomplete-light;False;https://github.com/yourlabs/django-autocomplete-light;;https://github.com/yourlabs/django-autocomplete-light;https://github.com/yourlabs/django-autocomplete-light;66%;False
