Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position
argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/argoproj/argo-workflows;https://github.com/e2fyi/argo-models;0/11;Equal;1/1459;True;99.6%;Shell (0.4%);TP
lsm-db;;;;;;;;;;;;;;;
django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;0/14;Equal;1302/1405;False;100.0%;;
pyobjc-framework-systemconfiguration;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;30/36;Substring;791/991;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%);
ssh-import-id;;;;;;;;;;;;;;;
drf-jwt;https://github.com/styria-digital/django-rest-framework-jwt;https://github.com/styria-digital/django-rest-framework-jwt;;;https://github.com/styria-digital/django-rest-framework-jwt;https://github.com/styria-digital/django-rest-framework-jwt;;;18/25;Different;1264/1368;False;100.0%;;
pdoc3;https://github.com/pdoc3/pdoc;;https://github.com/pdoc3/pdoc;https://github.com/pdoc3/pdoc;https://github.com/sponsors/kernc;https://github.com/pdoc3/pdoc;;https://github.com/pdoc3/pdoc;1/5;Substring;0/1158;True;81.4%;Mako (18.0%) - Shell (0.6%);TP
remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;;7/17;Substring;82/1456;True;82.3%;PowerShell (14.1%) - Batchfile (3.6%);TP
edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;;;0/27;Equal;8/1476;False;93.7%;Makefile (6.3%);TP(?)
django-activity-stream;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;;https://github.com/justquick/django-activity-stream;0/22;Equal;1/1463;True;95.9%;HTML (2.7%) - Other (1.4%);TP
setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;;;0/22;Equal;866/1432;False;100.0%;;
rebulk;https://github.com/toilal/rebulk;https://github.com/toilal/rebulk;https://github.com/toilal/rebulk;https://github.com/toilal/rebulk;https://github.com/relekang/python-semantic-release;https://github.com/toilal/rebulk;;https://github.com/toilal/rebulk;0/6;Equal;4/1459;True;100.0%;;TP
gpustat;https://github.com/wookayin/gpustat;https://github.com/wookayin/gpustat;https://github.com/wookayin/gpustat;;;;;;0/7;Equal;375/1463;True;100.0%;;TP
rosdistro;;;;;;;;;;;;;;;
pytest-reportportal;https://github.com/reportportal/agent-python-pytest;https://github.com/reportportal/agent-python-pytest;;;https://github.com/reportportal/agent-python-pytest;https://github.com/reportportal/agent-python-pytest;;;15/19;Different;382/1451;False;100.0%;;
suds-community;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;;;10/14;Substring;1222/1447;False;100.0%;;
pyobjc-framework-cfnetwork;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;20/26;Substring;728/991;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%);
djangocms-link;https://github.com/django-cms/djangocms-link;https://github.com/django-cms/djangocms-link;;https://github.com/django-cms/djangocms-link;https://github.com/django-cms/djangocms-link;https://github.com/django-cms/djangocms-link;https://github.com/bconstantin/django_polymorphic;https://github.com/django-cms/djangocms-link;0/14;Equal;37/1452;True;96.6%;HTML (3.4%);TP
pyobjc-framework-webkit;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;;17/23;Substring;744/991;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%);
django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;;https://github.com/clokep/django-render-block;0/19;Equal;9/1455;False;94.8%;HTML (5.2%);TP(?)
helper;;;https://github.com/gmr/helper;;;;https://github.com/gmr/helper;;;;;;;;
planout;;;;;;;;;;;;;;;
bigquery-python;https://github.com/tylertreat/bigquery-python;https://github.com/tylertreat/bigquery-python;;;https://github.com/tylertreat/bigquery-python;https://github.com/tylertreat/bigquery-python;;;0/15;Equal;1463/1463;False;99.7%;Makefile (0.3%);
django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/netaddr/netaddr;https://github.com/mozmeao/django-allow-cidr;0/17;Equal;362/1364;True;88.5%;Makefile (11.5%);TP
filesplit;https://github.com/ram-jayapalan/filesplit;https://github.com/ram-jayapalan/filesplit;https://github.com/ram-jayapalan/filesplit;https://github.com/ram-jayapalan/filesplit;https://github.com/ram-jayapalan/filesplit;https://github.com/ram-jayapalan/filesplit;;;0/9;Equal;3/1454;True;100.0%;;TP
image-classifiers;https://github.com/qubvel/classification_models;https://github.com/qubvel/classification_models;;;https://github.com/keras-team/keras-applications;https://github.com/qubvel/classification_models;;;17/21;Different;0/1416;True;100.0%;;TP
code-annotations;https://github.com/edx/code-annotations;https://github.com/edx/code-annotations;https://github.com/edx/code-annotations;https://github.com/edx/code-annotations;https://github.com/edx/code-annotations;https://github.com/edx/code-annotations;;https://github.com/edx/code-annotations;0/16;Equal;31/1461;True;95.3%;JavaScript (1.8%) - Makefile (1.7%) - Smarty (1.2%);TP
zope-configuration;https://github.com/zopefoundation/zope.configuration;https://github.com/zopefoundation/zope.configuration;;;https://github.com/zopefoundation/zope.configuration;https://github.com/zopefoundation/zope.configuration;https://github.com/zopefoundation/zope.configuration;https://github.com/zopefoundation/zope.configuration;1/18;Different;971/1435;True;100.0%;;TP
json-minify;https://github.com/getify/json.minify;;;;;https://github.com/getify/json.minify;;;1/11;Different;1059/1488;False;0%;;
mozleak;;;;;;;;;;;;;;;
webium;https://github.com/wgnet/webium;https://github.com/wgnet/webium;https://github.com/wgnet/webium;https://github.com/wgnet/webium;https://github.com/wgnet/webium;https://github.com/wgnet/webium;;;0/6;Equal;1340/1340;True;83.6%;HTML (15.9%) - Shell (0.5%);TP
darglint;https://github.com/terrencepreilly/darglint;;;https://github.com/raddessi/sublimelinter-contrib-darglint;https://github.com/raddessi/sublimelinter-contrib-darglint;;https://github.com/numpy/numpydoc;;0/8;Equal;4/1452;False;96.7%;Elm (2.9%) - Other (0.4%);TP(?)
colcon-argcomplete;https://github.com/colcon/colcon-argcomplete;;;https://github.com/colcon/colcon-argcomplete;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon-argcomplete;https://github.com/colcon/colcon.readthedocs.org;;0/18;Equal;18/100;False;97.2%;Shell (2.8%);TP(?)
captcha;https://github.com/lepture/captcha;https://github.com/lepture/captcha;https://github.com/lepture/captcha;https://github.com/lepture/captcha;https://github.com/lepture/captcha;https://github.com/lepture/captcha;;https://github.com/lepture/captcha;0/7;Equal;476/1383;False;100.0%;;TP(?)
murmurhash3;https://github.com/veegee/mmh3;;;;https://github.com/veegee/mmh3;;;;7/11;Different;838/931;False;12.5%;C++ (87.5%);FP(?)
babelfish;https://github.com/diaoul/babelfish;https://github.com/diaoul/babelfish;https://github.com/diaoul/babelfish;https://github.com/diaoul/babelfish;https://github.com/diaoul/babelfish;https://github.com/diaoul/babelfish;;https://github.com/diaoul/babelfish;0/9;Equal;1205/1400;False;100.0%;;
asciitree;https://github.com/mbr/asciitree;https://github.com/mbr/asciitree;https://github.com/mbr/asciitree;https://github.com/mbr/asciitree;https://github.com/mbr/asciitree;https://github.com/mbr/asciitree;;;0/9;Equal;112/726;False;100.0%;;TP(?)
softlayer;https://github.com/softlayer/softlayer-python;https://github.com/softlayer/softlayer-python;;;https://github.com/softlayer/softlayer-python;https://github.com/softlayer/softlayer-python;;https://github.com/softlayer/softlayer-python;7/16;Substring;58/1461;True;99.7%;Other (0.3%);TP
rdp;https://github.com/fhirschmann/rdp;https://github.com/fhirschmann/rdp;;https://github.com/fhirschmann/rdp;https://github.com/fhirschmann/rdp;https://github.com/fhirschmann/rdp;https://github.com/fhirschmann/rdp;https://github.com/fhirschmann/rdp;0/3;Equal;31/1097;False;99.8%;Makefile (0.2%);TP(?)
opsgenie-sdk;https://github.com/opsgenie/opsgenie-python-sdk;https://github.com/opsgenie/opsgenie-python-sdk;;;https://github.com/opsgenie/opsgenie-python-sdk;https://github.com/opsgenie/opsgenie-python-sdk;;;7/19;Different;5/1455;False;81.8%;HTML (18.0%) - Shell (0.2%);
flair;https://github.com/flairnlp/flair;https://github.com/flairnlp/flair;;;https://github.com/flairnlp/flair;https://github.com/flairnlp/flair;https://github.com/pypa/pipenv;https://github.com/flairnlp/flair;0/5;Equal;0/1436;False;100.0%;;TP(?)
pyramid-beaker;https://github.com/pylons/pyramid_beaker;;;;;;;;1/14;Different;1279/1443;False;100.0%;;
ciscoconfparse;https://github.com/mpenning/ciscoconfparse;;;https://github.com/mpenning/ciscoconfparse;https://github.com/mpenning/ciscoconfparse;;;https://github.com/mpenning/ciscoconfparse;0/14;Equal;32/1442;True;98.7%;Makefile (1.2%) - Other (0.1%);TP
faiss-cpu;https://github.com/kyamagu/faiss-wheels;https://github.com/kyamagu/faiss-wheels;;;https://github.com/kyamagu/faiss-wheels;https://github.com/kyamagu/faiss-wheels;;;6/12;Different;1197/1451;True;100.0%;;TP
dawg-python;https://github.com/pytries/dawg-python;https://github.com/pytries/dawg-python;;;https://github.com/pytries/dawg;https://github.com/pytries/dawg-python;;https://github.com/pytries/dawg-python;0/11;Equal;3/1456;False;100.0%;;TP(?)
json-logic-qubit;https://github.com/qubitproducts/json-logic-py;https://github.com/qubitproducts/json-logic-py;;;https://github.com/qubitproducts/json-logic-py;https://github.com/qubitproducts/json-logic-py;;;5/16;Different;1322/1445;False;99.8%;Makefile (0.2%);
pysnooper;https://github.com/cool-rr/pysnooper;https://github.com/cool-rr/pysnooper;;;https://github.com/cool-rr/pysnooper;https://github.com/cool-rr/pysnooper;;;0/9;Equal;163/1483;False;99.9%;Shell (0.1%);TP(?)
consul-kv;https://github.com/vdloo/consul-kv;https://github.com/vdloo/consul-kv;https://github.com/vdloo/consul-kv;https://github.com/vdloo/consul-kv;https://github.com/vdloo/consul-kv;https://github.com/vdloo/consul-kv;;;0/9;Equal;1443/1443;False;98.3%;Shell (1.7%);
collision;https://github.com/qwertyquerty/collision;https://github.com/qwertyquerty/collision;https://github.com/qwertyquerty/collision;https://github.com/qwertyquerty/collision;;https://github.com/qwertyquerty/collision;;;0/9;Equal;13/1446;False;100.0%;;TP(?)
pymacaroons;https://github.com/ecordell/pymacaroons;https://github.com/ecordell/pymacaroons;https://github.com/ecordell/pymacaroons;https://github.com/ecordell/pymacaroons;https://github.com/ecordell/pymacaroons;https://github.com/ecordell/pymacaroons;;;0/11;Equal;234/234;True;100.0%;;TP
traitsui;https://github.com/enthought/traitsui;;https://github.com/enthought/traitsui;https://github.com/enthought/traitsui;https://github.com/enthought/traitsui;https://github.com/enthought/traitsui;;https://github.com/enthought/traitsui;0/8;Equal;1448/1448;False;100.0%;;
django-cron;https://github.com/tivix/django-cron;https://github.com/tivix/django-cron;https://github.com/tivix/django-cron;https://github.com/tivix/django-cron;https://github.com/tivix/django-cron;https://github.com/tivix/django-cron;;https://github.com/tivix/django-cron;0/11;Equal;654/654;False;100.0%;;
pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;https://github.com/rbw/pysnow;0/6;Equal;926/926;True;100.0%;;TP
cloudshell-automation-api;;;;;;;;;;;;;;;
confusable-homoglyphs;https://github.com/vhf/confusable_homoglyphs;https://github.com/vhf/confusable_homoglyphs;;;https://github.com/vhf/confusable_homoglyphs;https://github.com/vhf/confusable_homoglyphs;https://github.com/vhf/confusable_homoglyphs;https://github.com/vhf/confusable_homoglyphs;1/21;Different;4/1455;True;98.3%;Makefile (1.7%);TP
mozdownload;https://github.com/mozilla/mozdownload;https://github.com/mozilla/mozdownload;https://github.com/mozilla/mozdownload;https://github.com/mozilla/mozdownload;https://github.com/mozilla/mozdownload;https://github.com/mozilla/mozdownload;;https://github.com/mozilla/mozdownload;0/11;Equal;136/1462;False;99.9%;Shell (0.1%);TP(?)
pyramid-jinja2;https://github.com/pylons/pyramid_jinja2;https://github.com/pylons/pyramid_jinja2;;;https://github.com/pylons/pyramid_jinja2;https://github.com/pylons/pyramid_jinja2;;;1/14;Different;1177/1437;False;93.9%;CSS (3.4%) - HTML (2.7%);
django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;https://github.com/arteria/django-background-tasks;0/23;Equal;755/855;True;100.0%;;TP
azure-log-analytics-data-collector-api;https://github.com/yokawasa/azure-log-analytics-data-collector-python;https://github.com/yokawasa/azure-log-analytics-data-collector-python;;;https://github.com/yokawasa/azure-log-analytics-data-collector-python;https://github.com/yokawasa/azure-log-analytics-data-collector-python;;;6/41;Different;713/713;False;100.0%;;
sas7bdat;https://github.com/biostatmatt/sas7bdat;;;https://github.com/biostatmatt/sas7bdat;https://github.com/biostatmatt/sas7bdat;;;;0/8;Equal;1100/1467;False;0%;R (100.0%);FP
userpath;https://github.com/ofek/userpath;https://github.com/ofek/userpath;https://github.com/ofek/userpath;https://github.com/ofek/userpath;https://github.com/ofek/userpath;https://github.com/ofek/userpath;;https://github.com/ofek/userpath;0/8;Equal;12/1395;True;100.0%;;TP
jaraco-itertools;https://github.com/jaraco/jaraco.itertools;https://github.com/jaraco/jaraco.itertools;;;https://github.com/jaraco/jaraco.itertools;https://github.com/jaraco/jaraco.itertools;https://github.com/jaraco/jaraco.itertools;https://github.com/jaraco/jaraco.itertools;1/16;Different;0/0;True;100.0%;;TP
django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;https://github.com/jazzband/django-user-sessions;0/20;Equal;60/1464;True;92.9%;HTML (5.7%) - Makefile (1.4%);TP
