Package name;OSSGadget PyPI URL;OSSGadget GitHub URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL
splunk-sdk;https://github.com/splunk/splunk-sdk-python;;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;;
flex;https://github.com/pipermerriam/flex;;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;;
scs;https://github.com/cvxgrp/scs;;https://github.com/cvxgrp/scs;;https://github.com/cvxgrp/scs;https://github.com/cvxgrp/scs;https://github.com/cvxgrp/scs;;
getch;;;;;;;;;
ecos;https://github.com/embotech/ecos;;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;;
mlxtend;https://github.com/rasbt/mlxtend;;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;;
onnxmltools;https://github.com/onnx/onnxmltools;;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;;
pyautogui;https://github.com/asweigart/pyautogui;;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;;
auth;https://github.com/ourway/auth;;https://github.com/ourway/auth;https://github.com/ourway/auth;https://github.com/ourway/auth;;https://github.com/ourway/auth;;https://github.com/ourway/auth
createsend;;;;https://github.com/campaignmonitor/createsend-python;;;;;
oset;;;;;;;;;
horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;;https://github.com/horovod/horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;;
dirq;https://github.com/cern-mig/python-dirq;;https://github.com/cern-mig/python-dirq;;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;;
coremltools;https://github.com/apple/coremltools;;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;;
aiocontextvars;https://github.com/fantix/aiocontextvars;;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;;https://github.com/fantix/aiocontextvars
commentjson;https://github.com/vaidik/commentjson;;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;;
jaraco-text;https://github.com/jaraco/jaraco.text;;https://github.com/jaraco/jaraco.text;;;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text
pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;;https://github.com/mcmtroffaes/pybtex-docutils;;;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;;https://github.com/mcmtroffaes/pybtex-docutils
lazy;https://github.com/stefanholek/lazy;;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;
django-haystack;;https://github.com/django-haystack/django-haystack;;https://github.com/django-haystack/django-haystack;;;;https://github.com/django-haystack/django-haystack;https://github.com/django-haystack/django-haystack
rpy2;;https://github.com/rpy2/rpy2;;https://github.com/rpy2/rpy2;;;;;
us;https://github.com/unitedstates/python-us;;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;;https://github.com/unitedstates/python-us
phik;https://github.com/kaveio/phik;;;https://github.com/kaveio/phik;https://github.com/kaveio/phik;https://github.com/kaveio/phik;;https://github.com/kaveio/phik;
jaraco-collections;https://github.com/jaraco/jaraco.collections;;https://github.com/jaraco/jaraco.collections;;;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections;https://github.com/jaraco/jaraco.collections
shiboken2;;;;;;;;;
pytest-mypy;https://github.com/dbader/pytest-mypy;;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/dbader/pytest-mypy;https://github.com/python/mypy;
bump2version;https://github.com/c4urself/bump2version;;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;https://github.com/c4urself/bump2version;;https://github.com/c4urself/bump2version
logutils;;;;;;;;;
fs;https://github.com/pyfilesystem/pyfilesystem2;;https://github.com/pyfilesystem/pyfilesystem2;;;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2;https://github.com/pyfilesystem/pyfilesystem2
pymsgbox;https://github.com/asweigart/pymsgbox;;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;https://github.com/asweigart/pymsgbox;;
uritemplate-py;https://github.com/python-hyper/uritemplate;;;;;https://github.com/python-hyper/uritemplate;;;
cheetah3;https://github.com/cheetahtemplate3/cheetah3;;;https://github.com/cheetahtemplate3/cheetah3;https://github.com/cheetahtemplate3/cheetah3;;https://github.com/cheetahtemplate3/cheetah3;;
fastcluster;https://github.com/dmuellner/fastcluster;;;;;https://github.com/cran/fastcluster;;;
atari-py;https://github.com/openai/atari-py;;https://github.com/openai/atari-py;https://github.com/openai/atari-py;https://github.com/openai/atari-py;https://github.com/openai/atari-py;https://github.com/openai/atari-py;;
testing-postgresql;https://github.com/tk0miya/testing.postgresql;;https://github.com/tk0miya/testing.postgresql;;;https://github.com/tk0miya/testing.postgresql;https://github.com/tk0miya/testing.postgresql;;https://github.com/tk0miya/testing.postgresql
pyside2;;;;;;;;;
flatten-json;https://github.com/amirziai/flatten;;https://github.com/amirziai/flatten;;;https://github.com/amirziai/flatten;https://github.com/amirziai/flatten;;https://github.com/amirziai/flatten
termstyle;https://github.com/timbertson/termstyle;;https://github.com/timbertson/termstyle;https://github.com/timbertson/termstyle;https://github.com/timbertson/termstyle;https://github.com/timbertson/termstyle;https://github.com/timbertson/termstyle;;
aioresponses;https://github.com/pnuckowski/aioresponses;;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;https://github.com/pnuckowski/aioresponses;;https://github.com/pnuckowski/aioresponses
google-oauth;https://github.com/miedzinski/google-oauth;;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;https://github.com/miedzinski/google-oauth;;https://github.com/miedzinski/google-oauth
google-cloud-securitycenter;https://github.com/googleapis/python-securitycenter;;https://github.com/googleapis/python-securitycenter;;;https://github.com/googleapis/python-securitycenter;https://github.com/googleapis/python-securitycenter;;https://github.com/googleapis/google-cloud-python
nosexcover;https://github.com/cmheisel/nose-xcover;;https://github.com/cmheisel/nose-xcover;;;;https://github.com/cmheisel/nose-xcover;;
robotframework-sshlibrary;https://github.com/robotframework/sshlibrary;;https://github.com/robotframework/sshlibrary;;;https://github.com/robotframework/sshlibrary;https://github.com/robotframework/sshlibrary;;https://github.com/robotframework/sshlibrary
textdistance;https://github.com/life4/textdistance;;https://github.com/life4/textdistance;https://github.com/life4/textdistance;https://github.com/life4/textdistance;https://github.com/life4/textdistance;https://github.com/life4/textdistance;;https://github.com/life4/textdistance
nimbusml;https://github.com/microsoft/nimbusml;;;;;https://github.com/dotnet/machinelearning;;;
django-bulk-update;https://github.com/aykut/django-bulk-update;;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;https://github.com/aykut/django-bulk-update;;
infinity;https://github.com/kvesteri/infinity;;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;https://github.com/kvesteri/infinity;;
python-heatclient;;;;https://github.com/openstack/python-heatclient;;;;;
flask-rq2;https://github.com/rq/flask-rq2;;;https://github.com/rq/flask-rq2;https://github.com/rq/flask-rq2;https://github.com/mattupstate/flask-rq;;https://github.com/rq/flask-rq2;https://github.com/rq/flask-rq2
google-cloud-iot;https://github.com/googleapis/python-iot;;https://github.com/googleapis/python-iot;;;https://github.com/googleapis/python-iot;https://github.com/googleapis/python-iot;;https://github.com/googleapis/google-cloud-python
selectors34;https://github.com/berkerpeksag/selectors34;;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;https://github.com/berkerpeksag/selectors34;;https://github.com/berkerpeksag/selectors34
etcd3;https://github.com/kragniz/python-etcd3;;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;https://github.com/kragniz/python-etcd3;;https://github.com/kragniz/python-etcd3
django-autocomplete-light;https://github.com/yourlabs/django-autocomplete-light;;;https://github.com/yourlabs/django-autocomplete-light;https://github.com/yourlabs/django-autocomplete-light;;;;https://github.com/yourlabs/django-autocomplete-light
drf-extensions;https://github.com/chibisov/drf-extensions;;https://github.com/chibisov/drf-extensions;https://github.com/chibisov/drf-extensions;https://github.com/chibisov/drf-extensions;https://github.com/chibisov/drf-extensions;https://github.com/chibisov/drf-extensions;;
django-stubs;https://github.com/typeddjango/django-stubs;;https://github.com/typeddjango/django-stubs;https://github.com/typeddjango/django-stubs;https://github.com/typeddjango/django-stubs;https://github.com/typeddjango/django-stubs;https://github.com/typeddjango/django-stubs;https://github.com/python/mypy;
sphinx-autodoc-typehints;https://github.com/agronholm/sphinx-autodoc-typehints;;https://github.com/agronholm/sphinx-autodoc-typehints;;https://github.com/agronholm/sphinx-autodoc-typehints;https://github.com/agronholm/sphinx-autodoc-typehints;https://github.com/agronholm/sphinx-autodoc-typehints;;
lml;https://github.com/python-lml/lml;;https://github.com/python-lml/lml;https://github.com/python-lml/lml;https://github.com/python-lml/lml;https://github.com/python-lml/lml;https://github.com/python-lml/lml;https://github.com/moremoban/moban;https://github.com/python-lml/lml
django-coverage-plugin;https://github.com/nedbat/django_coverage_plugin;;https://github.com/nedbat/django_coverage_plugin;;;https://github.com/nedbat/django_coverage_plugin;https://github.com/nedbat/django_coverage_plugin;;
ctutlz;https://github.com/theno/ctutlz;;https://github.com/theno/ctutlz;https://github.com/theno/ctutlz;https://github.com/theno/ctutlz;https://github.com/theno/ctutlz;https://github.com/theno/ctutlz;https://github.com/tox-dev/tox;https://github.com/theno/ctutlz
humpty;https://github.com/dairiki/humpty;;https://github.com/dairiki/humpty;https://github.com/dairiki/humpty;https://github.com/dairiki/humpty;https://github.com/dairiki/humpty;https://github.com/dairiki/humpty;;https://github.com/dairiki/humpty
peakutils;;;;;;;;https://github.com/irskep/sphinx-better-theme;
netmiko;https://github.com/ktbyers/netmiko;;https://github.com/ktbyers/netmiko;https://github.com/ktbyers/netmiko;https://github.com/ktbyers/netmiko;https://github.com/ktbyers/netmiko;https://github.com/ktbyers/netmiko;;https://github.com/psf/black
intervals;https://github.com/kvesteri/intervals;;https://github.com/kvesteri/intervals;https://github.com/kvesteri/intervals;https://github.com/kvesteri/intervals;https://github.com/kvesteri/intervals;https://github.com/kvesteri/intervals;;
python-coveralls;https://github.com/z4r/python-coveralls;;https://github.com/z4r/python-coveralls;https://github.com/z4r/python-coveralls;https://github.com/z4r/python-coveralls;https://github.com/z4r/python-coveralls;https://github.com/z4r/python-coveralls;;https://github.com/z4r/python-coveralls
futurist;;;;;;;;;
google-cloud-datalabeling;https://github.com/googleapis/python-datalabeling;;https://github.com/googleapis/python-datalabeling;;;https://github.com/googleapis/python-datalabeling;https://github.com/googleapis/python-datalabeling;;
