package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
protobuf-to-dict;https://github.com/benhodgson/protobuf-to-dict;408894;521;4
proto-google-cloud-datastore-v1;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-error-reporting-v1beta1;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-logging-v2;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-pubsub-v1;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-spanner-admin-database-v1;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-spanner-admin-instance-v1;https://github.com/googleapis/googleapis;40843574;;
proto-google-cloud-spanner-v1;https://github.com/googleapis/googleapis;40843574;;
protorpc;https://github.com/google/protorpc;1331705;;
prov;https://github.com/trungdong/prov;607566;;
proximityhash;https://github.com/ashwin711/proximityhash;268140;;
psutil;https://github.com/giampaolo/psutil;145293083;74649;3225
psycogreen;https://github.com/psycopg/psycogreen;1288869;;
psycopg2;https://github.com/psycopg/psycopg2;86543606;308425;2170
psycopg2-binary;https://github.com/psycopg/psycopg2;86543606;308425;2170
psycopg2-pool;https://github.com/changaco/psycopg2-pool;334375;;
ptable;https://github.com/kxxoling/ptable;2030058;848;80
ptpython;https://github.com/prompt-toolkit/ptpython;988142;1290;40
ptvsd;https://github.com/microsoft/ptvsd;2650729;;
ptyprocess;https://github.com/pexpect/ptyprocess;101973427;;
public;https://github.com/andrewp-as-is/public.py;2620097;;
publication;https://github.com/glyph/publication;579528;;
publicsuffix2;https://github.com/nexb/python-publicsuffix2;399792;316;19
pudb;https://github.com/inducer/pudb;1268848;2210;52
pulp;https://github.com/coin-or/pulp;5544941;1441;98
pulsar-galaxy-lib;https://github.com/galaxyproject/pulsar;306298;;
purl;https://github.com/codeinthehole/purl;343453;;
pusher;https://github.com/pusher/pusher-http-python;1007104;1593;20
pvlib;https://github.com/pvlib/pvlib-python;2437862;173;26
pwntools;https://github.com/gallopsled/pwntools;408888;317;10
py;https://github.com/pytest-dev/py;153832347;;
py2-ipaddress;https://github.com/kwi-dk/py2-ipaddress;724936;;
py2neo;https://github.com/technige/py2neo;737153;;
py3nvml;https://github.com/fbcotter/py3nvml;1593207;212;27
py4j;https://github.com/bartdag/py4j;51856137;5202;105
pyactiveresource;https://github.com/shopify/pyactiveresource;736934;;
pyaes;https://github.com/ricmoo/pyaes;2091075;3858;89
pyahocorasick;https://github.com/wojciechmula/pyahocorasick;1369445;484;46
pyaml;https://github.com/mk-fg/pretty-yaml;10997999;5170;390
pyang;https://github.com/mbj4668/pyang;487861;526;16
pyangbind;https://github.com/robshakir/pyangbind;329377;118;5
pyarabic;https://github.com/linuxscout/pyarabic;738517;;
pyarrow;https://github.com/apache/arrow;58493301;33;4
pyasn1;https://github.com/etingof/pyasn1;578415922;113675;777
pyasn1-modules;https://github.com/etingof/pyasn1-modules;245938565;;
pyathena;https://github.com/laughingman7743/pyathena;3557733;;
pyathenajdbc;https://github.com/laughingman7743/pyathenajdbc;3692089;;
pyaudioanalysis;https://github.com/tyiannak/pyaudioanalysis;380664;182;7
pyautogui;https://github.com/asweigart/pyautogui;1118464;6440;179
pybase64;https://github.com/mayeut/pybase64;2136740;6735;33
pybind11;https://github.com/pybind/pybind11;4368811;;
pybluez;https://github.com/pybluez/pybluez;927966;756;43
pybrake;https://github.com/airbrake/pybrake;1208621;26;0
pybs;https://github.com/henriksu/pybs;285517;;
pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;1105197;;
pycairo;https://github.com/pygobject/pycairo;8978336;11595;123
pycallgraph;https://github.com/gak/pycallgraph;423216;270;17
pycapnp;https://github.com/capnproto/pycapnp;307561;945;17
pycares;https://github.com/saghul/pycares;6144032;2704;24
pychef;https://github.com/coderanger/pychef;400377;;
pychromecast;https://github.com/home-assistant-libs/pychromecast;477666;736;32
pycld2;https://github.com/abosamoor/pycld2;638806;;
pyclipper;https://github.com/fonttools/pyclipper;512445;388;29
pyclustering;https://github.com/annoviko/pyclustering;484892;177;8
pycodestyle;https://github.com/pycqa/pycodestyle;90742886;125743;803
pycontracts;https://github.com/andreacensi/contracts;937449;;
pycosat;https://github.com/continuumio/pycosat;336990;;
pycountry;https://github.com/flyingcircusio/pycountry;8771133;4525;223
pycparser;https://github.com/eliben/pycparser;220636529;182600;620
pycpfcnpj;https://github.com/matheuscas/pycpfcnpj;389936;132;6
py-cpuinfo;https://github.com/workhorsy/py-cpuinfo;3808910;3140;113
pycrypto;https://github.com/pycrypto/pycrypto;48107924;54942;1263
pycryptodome;https://github.com/legrandin/pycryptodome;45288025;22765;1171
pycryptodomex;https://github.com/legrandin/pycryptodome;45288025;22765;1171
pyct;https://github.com/pyviz-dev/pyct;466237;;
pyculiar;https://github.com/wdm0006/pyculiarity;650573;;
pycurl;https://github.com/pycurl/pycurl;12605517;30174;326
pydantic;https://github.com/samuelcolvin/pydantic;7758198;13619;1215
pydash;https://github.com/dgilland/pydash;2695844;;
pydata-google-auth;https://github.com/pydata/pydata-google-auth;29560903;;
pydeck;https://github.com/visgl/deck.gl;336502;1401;73
pydevd;https://github.com/fabioz/pydev.debugger;1280629;;
pydevd-pycharm;https://github.com/fabioz/pydev.debugger;1280629;;
pydicom;https://github.com/pydicom/pydicom;951355;2267;227
pydocstyle;https://github.com/pycqa/pydocstyle;9167510;14510;563
pydocumentdb;https://github.com/azure/azure-cosmos-python;9263297;745;19
pydoe;https://github.com/tisimst/pydoe;320793;295;39
pydomo;https://github.com/domoinc/domo-python-sdk;326035;;
pydot;https://github.com/pydot/pydot;17181831;14070;361
pydotplus;https://github.com/carlos-jenkins/pydotplus;1478034;;
pydrive;https://github.com/googleworkspace/pydrive;963151;2646;46
pydruid;https://github.com/druid-io/pydruid;710317;590;54
pyeapi;https://github.com/arista-eosplus/pyeapi;339481;302;11
py-ecc;https://github.com/ethereum/py_ecc;268663;;
pyecharts;https://github.com/pyecharts/pyecharts;290624;1473;59
pyee;https://github.com/jfhbrook/pyee;2221374;4132;96
pyelftools;https://github.com/eliben/pyelftools;4212469;1806;80
pyemd;https://github.com/wmayner/pyemd;402080;;
pyenchant;https://github.com/pyenchant/pyenchant;2151547;;
pyeventsystem;https://github.com/cloudve/pyeventsystem;299386;;
pyexasol;https://github.com/badoo/pyexasol;487899;93;7
pyexcel;https://github.com/pyexcel/pyexcel;745601;1796;61
pyexcelerate;https://github.com/kz26/pyexcelerate;330811;167;13
pyexcel-io;https://github.com/pyexcel/pyexcel-io;1029645;1797;28
pyexcel-webio;https://github.com/pyexcel-webwares/pyexcel-webio;319989;;
pyexcel-xls;https://github.com/pyexcel/pyexcel-xls;396507;1108;30
pyexcel-xlsx;https://github.com/pyexcel/pyexcel-xlsx;645577;1101;40
pyexecjs;https://github.com/doloopwhile/pyexecjs;451104;;
pyfakefs;https://github.com/jmcgeheeiv/pyfakefs;1583437;835;79
pyfarmhash;https://github.com/veelion/python-farmhash;393081;;
pyfcm;https://github.com/olucurious/pyfcm;1376536;;
pyfiglet;https://github.com/pwaller/pyfiglet;1780224;8079;366
pyflakes;https://github.com/pycqa/pyflakes;73852274;81171;597
pyftpdlib;https://github.com/giampaolo/pyftpdlib;642022;806;43
pygaljs;https://github.com/ionelmc/python-pygaljs;360860;;
pygam;https://github.com/dswah/pygam;3973557;;
pygame;https://github.com/pygame/pygame;4235392;27907;686
pygeohash;https://github.com/wdm0006/pygeohash;840693;149;3
pygeoif;https://github.com/cleder/pygeoif;396958;;
pygeoip;https://github.com/appliedsec/pygeoip;778717;1312;39
pygerduty;https://github.com/dropbox/pygerduty;932481;;
pygerrit2;https://github.com/dpursehouse/pygerrit2;471409;;
pygetwindow;https://github.com/asweigart/pygetwindow;924154;3356;27
pyghmi;https://github.com/openstack-archive/pyghmi;370546;;
pygit2;https://github.com/libgit2/pygit2;565137;;
pygithub;https://github.com/pygithub/pygithub;9409912;14415;543
pyglet;https://github.com/pyglet/pyglet;9868500;10366;194
pygments;https://github.com/pygments/pygments;151828958;202839;2615
pygobject;https://github.com/gnome/pygobject ;8550851;;
pygraphviz;https://github.com/pygraphviz/pygraphviz;691709;3994;194
pygresql;https://github.com/pygresql/pygresql;1168123;;
pygrok;https://github.com/garyelephant/pygrok;2123503;65;6
pygsheets;https://github.com/nithinmurali/pygsheets;8157178;;
pygtail;https://github.com/bgreenlee/pygtail;318224;133;15
pygtrie;https://github.com/mina86/pygtrie;1144034;;
pyhacrf-datamade;https://github.com/dedupeio/pyhacrf;384068;;
pyhamcrest;https://github.com/hamcrest/pyhamcrest;22791349;;
pyhaversion;https://github.com/ludeeus/pyhaversion;413141;;
pyhcl;https://github.com/virtuald/pyhcl;1313687;263;56
pyhdb;https://github.com/sap/pyhdb;427465;98;5
py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;301191;106;7
pyhive;https://github.com/dropbox/pyhive;14256687;1269;112
pyhocon;https://github.com/chimpler/pyhocon;1764567;809;56
pyhs2;https://github.com/bradruderman/pyhs2;1905468;72;3
pyhumps;https://github.com/nficano/humps;285023;;
pyicu;https://github.com/ovalhub/pyicu;715440;1439;41
pyinotify;https://github.com/seb-m/pyinotify;3791356;4995;117
pyinquirer;https://github.com/citguru/pyinquirer;464773;1315;225
pyinstaller;https://github.com/pyinstaller/pyinstaller;4137158;15221;172
pyinstrument;https://github.com/joerick/pyinstrument;328085;209;22
pyinstrument-cext;https://github.com/joerick/pyinstrument_cext;398694;;
pyjarowinkler;https://github.com/nap/jaro-winkler-distance;1184359;;
pyjks;https://github.com/kurtbrose/pyjks;1932112;78;20
pyjq;https://github.com/doloopwhile/pyjq;415003;;
pyjsparser;https://github.com/piotrdabkowski/pyjsparser;409067;1305;9
pyjwt;https://github.com/jpadilla/pyjwt;142570202;104652;1384
pykafka;https://github.com/parsely/pykafka;627163;631;27
pykcs11;https://github.com/ludovicrousseau/pykcs11;500808;87;6
pykmip;https://github.com/openkmip/pykmip;760425;43;2
pykube;https://github.com/kelproject/pykube;557310;125;11
pykube-ng;https://github.com/hjacobs/pykube;267382;;
pykwalify;https://github.com/grokzen/pykwalify;2378634;;
pylama;https://github.com/klen/pylama;788687;2150;129
pylbfgs;https://github.com/dedupeio/pylbfgs;390639;;
pyldap;https://github.com/pyldap/pyldap;1290834;;
pyldavis;https://github.com/bmabey/pyldavis;639584;1865;35
pylev;https://github.com/toastdriven/pylev;6815788;;
pylibmc;https://github.com/lericson/pylibmc;1783771;;
pylint;https://github.com/pycqa/pylint;53578898;183399;2590
pylint-celery;https://github.com/pycqa/pylint-celery;1582230;;
pylint-django;https://github.com/pycqa/pylint-django;4413884;12448;51
pylint-flask;https://github.com/jschaf/pylint-flask;1774360;;
pylint-plugin-utils;https://github.com/pycqa/pylint-plugin-utils;5342194;;
pylint-quotes;https://github.com/edaniszewski/pylint-quotes;575067;;
pyllist;https://github.com/rgsoda/pypy-llist;319212;15;3
pylru;https://github.com/jlhutch/pylru;1835522;926;56
pyluach;https://github.com/simlist/pyluach;4839113;;
py-lz4framed;https://github.com/iotic-labs/py-lz4framed;530633;;
pylzma;https://github.com/fancycode/pylzma;441272;;
pymacaroons;https://github.com/ecordell/pymacaroons;272483;;
pymc3;https://github.com/pymc-devs/pymc3;832161;2102;90
pymdown-extensions;https://github.com/facelessuser/pymdown-extensions;1854581;4613;105
pymediainfo;https://github.com/sbraz/pymediainfo;399807;869;43
pymeeus;https://github.com/architest/pymeeus;6015479;;
pymemcache;https://github.com/pinterest/pymemcache;1961253;859;62
pymemoize;https://github.com/mikeboers/pymemoize;394839;;
py-mini-racer;https://github.com/sqreen/pyminiracer;518777;;
pyminizip;https://github.com/smihica/pyminizip;694338;;
pymisp;https://github.com/misp/pymisp;431816;288;17
pymodbus;https://github.com/riptideio/pymodbus;602425;706;49
py-moneyed;https://github.com/py-moneyed/py-moneyed;1232116;;
pymongo;https://github.com/mongodb/mongo-python-driver;63812159;88262;1992
pympler;https://github.com/pympler/pympler;1930689;;
pymsgbox;https://github.com/asweigart/pymsgbox;1090408;4115;29
pymssql;https://github.com/pymssql/pymssql;11687974;2815;165
pymsteams;https://github.com/rveachkc/pymsteams;779296;232;14
pymupdf;https://github.com/pymupdf/pymupdf;348697;993;74
pymysql;https://github.com/pymysql/pymysql;50175193;76521;1276
pynacl;https://github.com/pyca/pynacl;78745430;;
pynamodb;https://github.com/pynamodb/pynamodb;5206871;650;32
pynput;https://github.com/moses-palmer/pynput;926677;3542;164
pynvim;https://github.com/neovim/pynvim;472910;1666;13
pyobjc-core;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-cfnetwork;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-cocoa;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-exceptionhandling;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-fsevents;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-launchservices;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-quartz;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-systemconfiguration;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyobjc-framework-webkit;https://github.com/ronaldoussoren/pyobjc;438059;81;1
pyod;https://github.com/yzhao062/pyod;954147;508;30
pyodbc;https://github.com/mkleehammer/pyodbc;25334124;;
pyomo;https://github.com/pyomo/pyomo;268803;484;71
pyopengl;https://github.com/mcfletch/pyopengl;854920;6989;214
pyopenssl;https://github.com/pyca/pyopenssl;117955771;;
pyotp;https://github.com/pyauth/pyotp;3066497;2681;107
pyowm;https://github.com/csparpa/pyowm;684491;;
pypandoc;https://github.com/bebraw/pypandoc;9149803;3741;450
pyparsing;https://github.com/pyparsing/pyparsing;228188646;286396;1775
pypd;https://github.com/pagerduty/pagerduty-api-python-client;1561703;;
pyperclip;https://github.com/asweigart/pyperclip;8558955;10469;522
pyphen;https://github.com/kozea/pyphen;4888691;4643;38
pypika;https://github.com/kayak/pypika;5037865;588;37
pypiserver;https://github.com/pypiserver/pypiserver;357894;79;4
pypng;https://github.com/drj11/pypng;1774153;3997;94
pypom;https://github.com/mozilla/pypom;291363;;
pypowervm;https://github.com/powervm/pypowervm;325944;;
pyppeteer;https://github.com/pyppeteer/pyppeteer;1867753;;
pyprind;https://github.com/rasbt/pyprind;552128;1727;45
pyproj;https://github.com/pyproj4/pyproj;13795766;8509;427
pypubsub;https://github.com/schollii/pypubsub;320566;652;47
pypyodbc;https://github.com/jiangwen365/pypyodbc;685423;555;18
pyqrcode;https://github.com/mnooner256/pyqrcode;958321;3740;82
pyqt5-tools;https://github.com/altendky/pyqt-tools;317776;;
pyqtgraph;https://github.com/pyqtgraph/pyqtgraph;377869;;
pyquaternion;https://github.com/kieranwynn/pyquaternion;576524;489;37
pyquery;https://github.com/gawel/pyquery;2612912;9970;368
pyrabbit;https://github.com/bkjones/pyrabbit;353585;125;14
pyramid;https://github.com/pylons/pyramid;1822879;8300;695
pyramid-arima;https://github.com/alkaline-ml/pmdarima;2941120;787;33
pyramid-beaker;https://github.com/pylons/pyramid_beaker;273034;;
pyramid-debugtoolbar;https://github.com/pylons/pyramid_debugtoolbar;548619;;
pyramid-jinja2;https://github.com/pylons/pyramid_jinja2;272009;;
pyramid-mako;https://github.com/pylons/pyramid_mako;571520;;
pyramid-tm;https://github.com/pylons/pyramid_tm;726760;;
pyreadline;https://github.com/pyreadline/pyreadline;1666509;;
pyrect;https://github.com/asweigart/pyrect;888569;;
pyrfc3339;https://github.com/kurtraschke/pyrfc3339;10234039;;
