554;voluptuous;https://github.com/alecthomas/voluptuous
555;google-cloud-spanner;https://github.com/googleapis/python-spanner
556;requests-aws4auth;https://github.com/sam-washington/requests-aws4auth
557;cymem;https://github.com/explosion/cymem
558;shellingham;https://github.com/sarugaku/shellingham
559;pywin32;https://github.com/mhammond/pywin32
560;nodeenv;https://github.com/ekalinin/nodeenv
561;promise;https://github.com/syrusakbary/promise
562;waitress;https://github.com/Pylons/waitress
563;azure-mgmt-policyinsights;https://github.com/Azure/azure-sdk-for-python
564;glob2;http://github.com/miracle2k/python-glob2
565;plac;https://github.com/micheles/plac
566;azure-mgmt-iotcentral;https://github.com/Azure/azure-sdk-for-python
