package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
pygeohash;https://github.com/wdm0006/pygeohash;840693;79;
pygeoip;https://github.com/appliedsec/pygeoip;778717;1102;39
pygerduty;https://github.com/dropbox/pygerduty;932481;;
pygerrit2;https://github.com/dpursehouse/pygerrit2;471409;;
pygetwindow;https://github.com/asweigart/pygetwindow;924154;1562;11
pyghmi;https://github.com/openstack/pyghmi;370546;;
pygit2;http://github.com/libgit2/pygit2;565137;1081;104
pygithub;https://github.com/pygithub/pygithub;9409912;9845;444
pyglet;https://github.com/pyglet/pyglet;9868500;7419;166
pygments;https://github.com/pygments/pygments;151828958;157066;2258
pygobject;https://github.com/pygobject/pygobject;8550851;;
pygpgme;https://github.com/pygpgme/pygpgme;593091;;
pygraphviz;https://github.com/pygraphviz/pygraphviz;691709;;
pygresql;https://github.com/PyGreSQL/PyGreSQL;1168123;383;9
pygrok;https://github.com/garyelephant/pygrok;2123503;;
pygsheets;https://github.com/nithinmurali/pygsheets;8157178;;
pygtail;http://github.com/bgreenlee/pygtail;318224;105;15
pygtrie;https://github.com/mina86/pygtrie;1144034;;
pyhacrf-datamade;https://github.com/datamade/pyhacrf;384068;;
pyhamcrest;https://github.com/hamcrest/PyHamcrest;22791349;;
pyhaversion;https://github.com/ludeeus/pyhaversion;413141;;0
pyhcl;https://github.com/virtuald/pyhcl;1313687;;
pyhdb;https://github.com/SAP/pyhdb;427465;85;3
py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;301191;;6
pyhive;https://github.com/dropbox/PyHive;14256687;935;100
pyhocon;https://github.com/chimpler/pyhocon;1764567;586;38
pyhs2;https://github.com/BradRuderman/pyhs2;1905468;58;3
pyhumps;https://github.com/nficano/humps;285023;65;20
pyicu;https://github.com/ovalhub/pyicu;715440;1049;38
pyinotify;http://github.com/seb-m/pyinotify;3791356;3848;111
pyinquirer;https://github.com/citguru/pyinquirer;464773;923;180
pyinstaller;https://github.com/pyinstaller/pyinstaller;4137158;10136;123
pyinstrument;https://github.com/joerick/pyinstrument;328085;139;15
pyinstrument-cext;https://github.com/joerick/pyinstrument_cext;398694;;
pyjarowinkler;https://github.com/nap/jaro-winkler-distance;1184359;;
pyjks;http://github.com/kurtbrose/pyjks;1932112;57;17
pyjq;http://github.com/doloopwhile/pyjq;415003;;
pyjsparser;https://github.com/PiotrDabkowski/pyjsparser;409067;552;8
pyjwkest;https://github.com/pyjwkest/pyjwkest;1450680;;
pyjwt;http://github.com/jpadilla/pyjwt;142570202;;
pykafka;https://github.com/Parsely/pykafka;627163;494;25
pykalman;https://github.com/pykalman/pykalman;545170;;16
pykcs11;https://github.com/LudovicRousseau/PyKCS11;500808;58;6
pykerberos;https://github.com/pykerberos/pykerberos;2804089;;
pykmip;https://github.com/OpenKMIP/PyKMIP;760425;36;2
pykube;https://github.com/kelproject/pykube;557310;112;11
pykwalify;http://github.com/grokzen/pykwalify;2378634;1670;
pylama;https://github.com/klen/pylama;788687;1754;118
pylbfgs;https://github.com/dedupeio/pylbfgs;390639;;
pyldap;https://github.com/pyldap/pyldap;1290834;;38
pyldavis;https://github.com/bmabey/pyLDAvis;639584;1191;16
pylev;http://github.com/toastdriven/pylev;6815788;496;15
pylibmc;https://github.com/pylibmc/pylibmc;1783771;;
pylint;https://github.com/PyCQA/pylint;53578898;132144;2076
pylint-celery;https://github.com/landscapeio/pylint-celery;1582230;1519;
pylint-django;https://github.com/PyCQA/pylint-django;4413884;8938;43
pylint-flask;https://github.com/jschaf/pylint-flask;1774360;3420;5
pylint-plugin-utils;https://github.com/landscapeio/pylint-plugin-utils;5342194;;
pylint-quotes;https://github.com/edaniszewski/pylint-quotes;575067;;
pyllist;https://github.com/rgsoda/pypy-llist;319212;11;2
pylogo;https://github.com/pylogo/pylogo;281446;;
pylru;https://github.com/jlhutch/pylru;1835522;;
pyluach;https://github.com/simlist/pyluach;4839113;55;
py-lz4framed;https://github.com/Iotic-Labs/py-lz4framed;530633;;
pylzma;https://github.com/pylzma/pylzma;441272;;
pymacaroons;https://github.com/ecordell/pymacaroons;272483;;
pymc3;http://github.com/pymc-devs/pymc3;832161;1361;72
pymdown-extensions;https://github.com/facelessuser/pymdown-extensions;1854581;3058;65
pymediainfo;https://github.com/sbraz/pymediainfo;399807;255;39
pymeeus;https://github.com/architest/pymeeus;6015479;;
pymemcache;https://github.com/pinterest/pymemcache;1961253;632;51
pymemoize;http://github.com/mikeboers/PyMemoize;394839;68;2
py-mini-racer;https://github.com/sqreen/PyMiniRacer;518777;;
pyminizip;https://github.com/smihica/pyminizip;694338;100;8
pymisp;https://github.com/MISP/PyMISP;431816;;
pymobiledetect;https://github.com/pymobiledetect/pymobiledetect;452662;;
pymodbus;https://github.com/riptideio/pymodbus;602425;535;46
py-moneyed;http://github.com/limist/py-moneyed;1232116;736;23
pymongo;http://github.com/mongodb/mongo-python-driver;63812159;66881;1716
pympler;https://github.com/pympler/pympler;1930689;;
pymsgbox;https://github.com/asweigart/pymsgbox;1090408;2375;
pymssql;https://github.com/pymssql/pymssql;11687974;2190;143
pymsteams;https://github.com/rveachkc/pymsteams;779296;116;7
pymupdf;https://github.com/pymupdf/PyMuPDF;348697;489;47
pymysql;https://github.com/pymysql/pymysql;50175193;60412;1098
pynacl;https://github.com/pyca/pynacl;78745430;;
pynamodb;https://github.com/pynamodb/pynamodb;5206871;535;26
pynliner;https://github.com/pynliner/pynliner;591916;;
pynput;https://github.com/moses-palmer/pynput;926677;2187;117
pynvim;http://github.com/neovim/pynvim;472910;1044;6
pyobjc-core;https://github.com/ronaldoussoren/pyobjc;438059;2732;2
pyod;https://github.com/yzhao062/pyod;954147;251;17
pyodbc;https://github.com/mkleehammer/pyodbc;25334124;;
pyomo;https://github.com/pyomo/pyomo;268803;376;55
pyopengl;https://github.com/mcfletch/pyopengl;854920;;184
pyotp;https://github.com/pyotp/pyotp;3066497;;
pyowm;https://github.com/csparpa/pyowm;684491;;
pypandoc;https://github.com/bebraw/pypandoc;9149803;3143;
pyparsing;https://github.com/pyparsing/pyparsing;228188646;200277;1413
pypd;https://github.com/PagerDuty/pagerduty-api-python-client;1561703;;
pypdf;https://github.com/pypdf/pypdf;442943;;
pypdf2;https://github.com/pypdf2/pypdf2;8668832;;
pyperclip;https://github.com/asweigart/pyperclip;8558955;6647;418
pyphen;https://github.com/Kozea/Pyphen;4888691;3392;33
pypika;https://github.com/kayak/pypika;5037865;268;20
pypiserver;https://github.com/pypiserver/pypiserver;357894;73;4
pypiwin32;https://github.com/pypiwin32/pypiwin32;5566745;;
pypng;https://github.com/drj11/pypng;1774153;3075;83
pypom;https://github.com/mozilla/PyPOM;291363;122;5
pypowervm;https://github.com/pypowervm/pypowervm;325944;;
pyppeteer;https://github.com/pyppeteer/pyppeteer;1867753;;
pyprind;https://github.com/rasbt/pyprind;552128;942;40
pyproj;https://github.com/pyproj4/pyproj;13795766;6081;328
pypubsub;https://github.com/schollii/pypubsub;320566;508;
pypyodbc;https://github.com/jiangwen365/pypyodbc;685423;476;16
pyqrcode;https://github.com/mnooner256/pyqrcode;958321;2837;75
pyqt5;https://github.com/pyqt5/pyqt5;3881914;;
pyqt5-sip;https://github.com/pyqt5-sip/pyqt5-sip;3013574;;
pyqt5-tools;https://github.com/altendky/pyqt5-tools;317776;1047;5
pyqtgraph;https://github.com/pyqtgraph/pyqtgraph;377869;;
pyqtwebengine;https://github.com/pyqtwebengine/pyqtwebengine;545823;;
pyquaternion;https://github.com/kieranwynn/pyquaternion;576524;;31
pyquery;https://github.com/gawel/pyquery;2612912;7816;326
pyrabbit;https://github.com/bkjones/pyrabbit;353585;106;
pyramid;https://github.com/pylons/pyramid;1822879;7405;662
pyramid-arima;https://github.com/tgsmith61591/pyramid;519254;385;25
pyramid-beaker;https://github.com/pylons/pyramid_beaker;273034;;
pyramid-debugtoolbar;https://github.com/pylons/pyramid_debugtoolbar;548619;;
pyramid-jinja2;https://github.com/Pylons/pyramid_jinja2;272009;;
pyramid-mako;https://github.com/Pylons/pyramid_mako;571520;;
pyramid-tm;https://github.com/pylons/pyramid_tm;726760;;
pyreadline;https://github.com/pyreadline/pyreadline;1666509;;
pyrect;https://github.com/asweigart/pyrect;888569;1613;9
pyrepl;https://github.com/pyrepl/pyrepl;1162684;;
pyrfc3339;https://github.com/kurtraschke/pyRFC3339;10234039;;
pyro4;https://github.com/irmen/Pyro4;3483097;553;53
pyrogram;https://github.com/pyrogram/pyrogram;777706;1132;11
pyroma;https://github.com/regebro/pyroma;641562;;
pyros-genmsg;https://github.com/ros/genmsg;2051586;;
pyros-genpy;https://github.com/ros/genpy;2039566;;
pyrouge;https://github.com/noutenki/pyrouge;758100;481;2
pyroute2;https://github.com/svinota/pyroute2;1166827;;
pyrsistent;https://github.com/tobgu/pyrsistent;137298200;48987;208
pysal;https://github.com/pysal/pysal;469593;;
pysam;https://github.com/pysam-developers/pysam;1260412;;
pysaml2;https://github.com/IdentityPython/pysaml2;2283439;421;28
pyscaffold;https://github.com/pyscaffold/pyscaffold;337653;;
pyscreenshot;https://github.com/ponty/pyscreenshot;1044589;744;27
pyscreeze;https://github.com/asweigart/pyscreeze;1156001;;
pyscss;http://github.com/Kronuz/pyScss;338021;1319;60
pysendfile;https://github.com/giampaolo/pysendfile;451302;267;
pyserial;https://github.com/pyserial/pyserial;12901527;19740;1246
pysftp;https://github.com/pysftp/pysftp;13758669;;
pysha3;https://github.com/tiran/pysha3;705993;1609;
pyshark;https://github.com/KimiNewt/pyshark;365756;;20
pyshp;https://github.com/GeospatialPython/pyshp;1943566;2295;105
pyside2;https://github.com/pyside2/pyside2;1080745;;
pysmb;https://github.com/pysmb/pysmb;823724;;
pysmi;https://github.com/etingof/pysmi;2887802;;
pysnmp;https://github.com/etingof/pysnmp;2962470;;
pysnmp-mibs;https://github.com/pysnmp-mibs/pysnmp-mibs;307875;;
pysnooper;https://github.com/cool-RR/PySnooper;272588;248;15
pysnow;https://github.com/rbw/pysnow;272247;;
pysocks;https://github.com/Anorov/PySocks;12942717;32909;288
pysolar;https://github.com/pysolar/pysolar;709176;;
pysolr;https://github.com/django-haystack/pysolr;801878;;42
pyspark;https://github.com/apache/spark;39033003;375;0
pyspark-dist-explore;https://github.com/pyspark-dist-explore/pyspark-dist-explore;882026;;
pyspark-flame;https://github.com/jamespic/pyspark-flame;1890646;;
pyspark-stubs;https://github.com/zero323/pyspark-stubs;1493138;130;2
pyspellchecker;https://github.com/barrust/pyspellchecker;443966;402;13
py-spy;https://github.com/benfred/py-spy;1763770;280;3
pysqlite;http://github.com/ghaering/pysqlite;3184627;;
pysrt;https://github.com/byroot/pysrt;343097;547;26
pystache;http://github.com/defunkt/pystache;8874206;3969;197
pystan;https://github.com/stan-dev/pystan;8611384;1698;45
pystemmer;https://github.com/snowballstem/pystemmer;437963;;25
pytd;https://github.com/treasure-data/pytd;531440;;
pytelegraf;https://github.com/paksu/pytelegraf;322085;;
pytelegrambotapi;https://github.com/eternnoir/pyTelegramBotAPI;469782;9574;35
pytesseract;https://github.com/madmaze/pytesseract;3167734;6084;131
pytest;https://github.com/pytest-dev/pytest;162640402;204427;16232
pytest-aiohttp;https://github.com/aio-libs/pytest-aiohttp;1384790;1324;
pytest-allure-adaptor;https://github.com/allure-framework/allure-pytest;367669;448;8
pytest-arraydiff;https://github.com/astrofrog/pytest-arraydiff;267487;9199;8
pytest-asyncio;https://github.com/pytest-dev/pytest-asyncio;6063254;4097;570
pytest-azurepipelines;https://github.com/tonybaloney/pytest-azurepipelines;883034;67;18
pytest-base-url;https://github.com/pytest-dev/pytest-base-url;1295965;286;
pytest-bdd;https://github.com/pytest-dev/pytest-bdd;735516;835;28
pytest-benchmark;https://github.com/ionelmc/pytest-benchmark;1983431;1034;159
pytest-cache;https://github.com/pytest-cache/pytest-cache;1549146;;
pytest-cov;https://github.com/pytest-dev/pytest-cov;57200823;55710;6952
pytest-cover;https://github.com/ionelmc/pytest-cover;292978;;
pytest-custom-exit-code;https://github.com/yashtodi94/pytest-custom_exit_code;1161532;;
pytest-dependency;https://github.com/RKrahl/pytest-dependency;924312;183;
pytest-django;https://github.com/pytest-dev/pytest-django;9546461;13584;511
pytest-doctestplus;https://github.com/astropy/pytest-doctestplus;294311;;
pytest-dotenv;https://github.com/quiqua/pytest-dotenv;337013;162;6
pytest-env;https://github.com/MobileDynasty/pytest-env;3139433;1045;107
pytest-factoryboy;https://github.com/pytest-dev/pytest-factoryboy;702682;453;18
pytest-faulthandler;https://github.com/pytest-dev/pytest-faulthandler;565986;;
pytest-flake8;https://github.com/tholo/pytest-flake8;1584010;2320;426
pytest-flakes;https://github.com/asmeurer/pytest-flakes;299010;800;156
pytest-flask;https://github.com/vitalk/pytest-flask;1987683;3296;106
pytest-flask-sqlalchemy;https://github.com/jeancochrane/pytest-flask-sqlalchemy;473513;119;6
pytest-forked;https://github.com/pytest-dev/pytest-forked;22776439;2504;57
pytest-freezegun;https://github.com/ktosiek/pytest-freezegun;740075;;
pytest-helpers-namespace;https://github.com/saltstack/pytest-helpers-namespace;484370;143;40
pytest-html;https://github.com/pytest-dev/pytest-html;8617557;3286;142
pytest-instafail;https://github.com/pytest-dev/pytest-instafail;3133730;6739;23
pytest-json;https://github.com/mattcl/pytest-json;412099;;
pytest-json-report;https://github.com/numirias/pytest-json-report;488943;166;1
pytest-lazy-fixture;https://github.com/tvorog/pytest-lazy-fixture;750924;153;
pytest-localserver;https://github.com/pytest-localserver/pytest-localserver;373823;;
pytest-logbook;https://github.com/pytest-logbook/pytest-logbook;303508;;
pytest-logger;https://github.com/aurzenligl/pytest-logger;375923;;
pytest-metadata;https://github.com/pytest-dev/pytest-metadata;8622922;1409;
pytest-mockito;https://github.com/kaste/pytest-mockito;268235;;
pytest-mypy;https://github.com/dbader/pytest-mypy;1092818;595;78
pytest-ordering;https://github.com/ftobia/pytest-ordering;2159280;651;40
pytest-parallel;https://github.com/browsertron/pytest-parallel;613510;152;9
pytest-pep8;https://github.com/jcrocholl/pep8;1135263;90657;664
pytest-postgresql;https://github.com/ClearcodeHQ/pytest-postgresql;438045;100;21
pytest-profiling;https://github.com/manahl/pytest-plugins;861892;;
pytest-pylint;https://github.com/carsongee/pytest-pylint;1488996;1263;80
pytest-pythonpath;https://github.com/bigsassy/pytest-pythonpath;1701735;1712;
pytest-qt;http://github.com/pytest-dev/pytest-qt;354919;388;45
pytest-randomly;https://github.com/pytest-dev/pytest-randomly;1463856;;
pytest-random-order;https://github.com/jbasko/pytest-random-order;935248;;28
pytest-remotedata;https://github.com/astropy/pytest-remotedata;1336773;;
pytest-repeat;https://github.com/pytest-dev/pytest-repeat;1782774;308;10
pytest-replay;https://github.com/ESSS/pytest-replay;349933;;
pytest-reportportal;https://github.com/reportportal/agent-python-pytest;276399;39;1
pytest-rerunfailures;https://github.com/pytest-dev/pytest-rerunfailures;4881746;1633;63
pytest-runner;https://github.com/pytest-dev/pytest-runner;31776259;;
pytest-selenium;https://github.com/pytest-dev/pytest-selenium;1278822;523;20
pytest-shard;https://github.com/AdamGleave/pytest-shard;840608;13;3
pytest-socket;https://github.com/miketheman/pytest-socket;828670;;
pytest-spark;https://github.com/malexer/pytest-spark;850578;52;4
pytest-splinter;https://github.com/pytest-dev/pytest-splinter;270317;236;16
pytest-split-tests;https://github.com/wchill/pytest-split-tests;1983618;;
pytest-subtests;https://github.com/pytest-dev/pytest-subtests;345161;72;8
pytest-sugar;https://github.com/teemu/pytest-sugar;3472572;5313;373
pytest-test-groups;https://github.com/mark-adams/pytest-test-groups;387299;29;
pytest-testmon;https://github.com/pytest-testmon/pytest-testmon;548050;;
pytest-testrail;https://github.com/allankp/pytest-testrail;390127;43;0
pytest-timeout;https://github.com/pytest-dev/pytest-timeout;13557096;2400;253
pytest-tornado;https://github.com/eugeniy/pytest-tornado;388964;178;
pytest-variables;https://github.com/pytest-dev/pytest-variables;1420096;348;11
pytest-vcr;https://github.com/ktosiek/pytest-vcr;450675;584;32
pytest-watch;http://github.com/joeyespo/pytest-watch;1706860;1468;137
pytest-xdist;https://github.com/pytest-dev/pytest-xdist;19170981;8036;761
python2-secrets;https://github.com/scaleway/python2-secrets;553219;73;4
python3-logstash;https://github.com/israel-fl/python3-logstash;375621;42;3
python3-openid;http://github.com/necaris/python3-openid;10341140;34177;31
